Document Title,Authors,Author Affiliations,Publication Title,Date Added To Xplore,Publication Year,Volume,Issue,Start Page,End Page,Abstract,ISSN,ISBNs,DOI,Funding Information,PDF Link,Author Keywords,IEEE Terms,Mesh_Terms,Article Citation Count,Patent Citation Count,Reference Count,License,Online Date,Issue Date,Meeting Date,Publisher,Document Identifier
Methodology for Selecting the Protection Strategy in IoT Environments Based on the Device Resource Profile,I. Rozlomii; S. Naumenko; P. Myhailovskyi; R. Lishchuk,"Department of Information Technologies, Bohdan Khmelnytsky National University of Cherkasy, Cherkasy, Ukraine; Department of Information Technologies, Bohdan Khmelnytsky National University of Cherkasy, Cherkasy, Ukraine; Department of Information Technologies, Bohdan Khmelnytsky National University of Cherkasy, Cherkasy, Ukraine; Department of Information Technologies, Uman National University, Uman, Ukraine",2025 IEEE 6th KhPI Week on Advanced Technology (KhPIWeek),18 Dec 2025,2025,,,1,5,"This paper proposes a methodology for adaptive selection of cryptographic protection levels based on the current resource profile of an IoT device. The resource profile is derived from normalized hardware and energy parameters, including processor frequency, available memory, network bandwidth, residual battery charge, and device temperature. These metrics are aggregated into a single scalar index that reflects the overall resource capacity of the device. A decision-making algorithm is introduced, incorporating time-averaging, hysteresis mechanisms, and a dynamic risk coefficient to enable real-time switching between protection levels (Light, Medium, Intensive). The methodology was implemented on a testbed using STM32F446RE and validated in the NS-3 simulation environment. Experimental results demonstrate that the proposed approach achieves a balance between cryptographic strength, energy efficiency, and performance under varying resource conditions. The solution is scalable and suitable for distributed IoT systems with stringent security demands.",3064-9579,979-8-3503-8909-8,10.1109/KhPIWeek61436.2025.11288556,Ministry of Education; ,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11288556,IoT;resource profile;adaptive protection;lightweight cryptography;STM32;security strategy,Heuristic algorithms;Decision making;Switches;Real-time systems;Hardware;Cryptography;Internet of Things;Indexes;Protection;Hysteresis,,,,21.0,IEEE,18 Dec 2025,6-10 Oct. 2025,6-10 Oct. 2025,IEEE,IEEE Conferences
Research on Automatic Driving Vehicle Auxiliary System Based on Computer intelligent Network,S. Zhou,"Intelligent Manufacturing and Information Engineering College, Sichuan Technology & Business College, Chengdu, China","2023 IEEE 3rd International Conference on Power, Electronics and Computer Applications (ICPECA)",29 Mar 2023,2023,,,1573,1578,"Autonomous vehicles will still be in the stage of man-machine co-driving for a long time, which needs man-machine cooperative control. Based on the development of intelligent connected vehicles, this paper designs the human-computer interaction verification framework of autonomous vehicle assistance system. The development of the system uses Python language. Then the system uses PyCharm as the development environment and YOLO framework to realize object detection. In this paper, vehicle radar is integrated to realize an intelligent networked vehicle autonomous driving health system based on machine vision. The simulation results show that the system CAN realize the fusion analysis and intelligent processing of vehicle operation data, road environment data and external data at various scales of ""vehicle-road-network"". At the same time, this system completes the construction of the ""vehicle-road-network"" multi-scale real-time monitoring, intelligent decision-making, collaborative control of networked vehicle intelligent control platform.",,978-1-6654-7278-4,10.1109/ICPECA56706.2023.10075905,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10075905,intelligent network;car networking;automatic driving;vehicle driving system,Simulation;Roads;Decision making;Collaboration;Real-time systems;Stability analysis;Reliability,,2.0,,8.0,IEEE,29 Mar 2023,29-31 Jan. 2023,29-31 Jan. 2023,IEEE,IEEE Conferences
Research of Heterogeneous Network Protocol Data Fusion in Smart Home Control System Based on Spatial Outlier,K. Shi; M. Tang; Z. Wang,"Institute of information science and engineering, East China University of Science and Technology, Shanghai, China; Institute of information science and engineering, East China University of Science and Technology, Shanghai, China; Institute of information science and engineering, East China University of Science and Technology, Shanghai, China","2014 Fourth International Conference on Instrumentation and Measurement, Computer, Communication and Control",29 Dec 2014,2014,,,851,856,"A large number of intelligent network control protocols are used in the field of the internet of things. But a variety of network protocols have different data formats, inconsistent transmission mode and various solutions, etc. Especially the processing of uncertain data. To integrate IP networks, ZigBee wireless sensor network and the GPRS mobile phone network data, a solution is proposed to deal with the fusion of a variety of heterogeneous network protocol data in the paper, which achieves seamless switching and forwarding data between heterogeneous networks under multi-protocol. For the uncertain data obtained by the sensors, an algorithm is also proposed, the correlation calculation and determination algorithm of uncertain data streams which determines the credibility of these data. The final decision-making conclusions will be done based on judgment decisions by solution rules. Based on the two above methods, the smart home control system is designd and realized in this study. The results show that system and algorithms are feasible and validate, it achieves seamless switching and forwarding of data between heterogeneous networks and effectively identifies the uncertain data.",,978-1-4799-6575-5,10.1109/IMCCC.2014.179,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6995149,heterogeneous network;protocol data fusion;uncertain data stream;embedded system;Smart home;ZigBee,Protocols;Zigbee;Correlation;Temperature sensors;Streaming media;Temperature distribution,,4.0,,10.0,IEEE,29 Dec 2014,18-20 Sept. 2014,18-20 Sept. 2014,IEEE,IEEE Conferences
Developing a GIS Framework for Effective Weather Routing in the Tyrrhenian Sea,E. Alcaras; G. Budillon; Y. Cotroneo; D. Di Luccio; R. Montella; C. Parente,"DIST - Department of Sciences and Technologies, Pathenope University of Naples, Naples, Italy; DIST - Department of Sciences and Technologies, Pathenope University of Naples, Naples, Italy; DIST - Department of Sciences and Technologies, Pathenope University of Naples, Naples, Italy; DIST - Department of Sciences and Technologies, Pathenope University of Naples, Naples, Italy; DIST - Department of Sciences and Technologies, Pathenope University of Naples, Naples, Italy; DIST - Department of Sciences and Technologies, Pathenope University of Naples, Naples, Italy",2024 IEEE International Workshop on Metrology for the Sea; Learning to Measure Sea Health Parameters (MetroSea),3 Dec 2024,2024,,,529,534,"Weather routing is a navigation technique that uses real-time meteorological and forecast data to chart the safest and most efficient course for maritime vessels, minimizing the risks posed by adverse weather and sea conditions. It involves the integration of spatial analysis techniques to optimize the route. Spatial analysis operations, like processing and visualizing geospatial data, can be carried out within a Geographic Information System (GIS). In this study, a GIS framework for weather routing is developed, utilizing datasets for the Tyrrhenian Sea provided by the Weather and Sea-State Monitoring and Observing System at Parthenope University of Naples, including wave direction and height. Methodologically, the study involves the creation of thematic maps using raster calculators to classify and visualize the aforementioned meteorological and marine variables. Within this context, a navigational framework is developed in QGIS, integrating raster data as well as vector data to provide navigators with advanced decision-making support. Preliminary findings suggest promising enhancements in navigation capabilities, indicating significant potential for improving route efficiency and safety through the application of advanced GIS-based weather routing techniques.",,979-8-3503-7900-6,10.1109/MetroSea62823.2024.10765795,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10765795,GIS;Weather Routing;Decision Making;Data Integration;Route Optimization,Navigation;Data visualization;Weather forecasting;Sea measurements;Routing;Real-time systems;Vectors;Safety;Monitoring;Meteorology,,1.0,,37.0,IEEE,3 Dec 2024,14-16 Oct. 2024,14-16 Oct. 2024,IEEE,IEEE Conferences
Machine Learning Insights into Plug-In Electric Vehicles and Energy Network Optimization,M. H. I. Nasution; S. Habib; F. Ehsan; M. M. Gulzar,"Department of Control & Instrumentation Engineering, King Fahd University of Petroleum & Minerals; Department of Control & Instrumentation Engineering, King Fahd University of Petroleum & Minerals; School of International and Public Affairs, Shanghai Jiao Tong University, Shanghai, China; Department of Control & Instrumentation Engineering, King Fahd University of Petroleum & Minerals",2025 14th International Conference on Renewable Energy Research and Applications (ICRERA),19 Dec 2025,2025,,,239,245,"As the urgency to combat climate change intensifies, the convergence of electric transportation and artificial intelligence emerges as key to a sustainable future. Plug-in Hybrid Electric Vehicles (PHEVs), empowered by Machine Learning (ML), hold immense promise in redefining the transportation market. The integration of Machine Learning (ML) into PHEVs and smart energy networks has emerged as a transformative force for enhancing efficiency, sustainability, and user experience. ML techniques offer powerful tools for optimizing energy management systems, predicting vehicle behavior, and enabling real-time decision-making in complex and dynamic environments. This paper explores the multifaceted role of ML in PHEVs, from improving charging schedules and demand forecasting to facilitating vehicle-to-grid (V2G) interactions and managing uncertainty in operational scenarios. Despite significant potential, ML implementation in PHEVs faces various challenges, including data reliability, system complexity, computational demands, and integration with existing infrastructure. Additionally, issues such as public acceptance, user behavior, and environmental impacts must be addressed to ensure equitable and sustainable outcomes. The absence of standardized frameworks, limited access to realworld data, and technical limitations often hinder the development of scalable and robust ML models. This study provides a comprehensive analysis of the technological, social, and environmental considerations surrounding ML applications in PHEVs, emphasizing the need for interdisciplinary collaboration, regulatory alignment, and user-centric design. Ultimately, the successful integration of ML into the PHEV ecosystem holds the promise of reshaping the future of energy-efficient and intelligent transportation systems.",2572-6013,979-8-3315-9989-8,10.1109/ICRERA66237.2025.11284104,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11284104,Plug-in Hybrid Electric Vehicle;Machine Learning;Energy Management;Charging Infrastructure;Optimization,Adaptation models;Vehicle-to-grid;Biological system modeling;Computational modeling;Transportation;Collaboration;Machine learning;Real-time systems;Data models;Plug-in hybrid electric vehicles,,,,26.0,IEEE,19 Dec 2025,27-30 Oct. 2025,27-30 Oct. 2025,IEEE,IEEE Conferences
IoT-Driven Intelligent Analytics for Advancing AIEnabled E-Business Systems,M. T. Alam; R. P. Pradhan,"Vinod Gupta School of Management, Indian Institute of Technology Kharagpur, West Bengal, India; Vinod Gupta School of Management, Indian Institute of Technology Kharagpur, West Bengal, India",2025 IEEE International Conference on Contemporary Computing and Communications (InC4),1 Dec 2025,2025,,,1,6,"The paper examines the integration of IoT-driven intelligent analytics in e-business systems, emphasizing predictive modeling, sentiment analysis, and PCA-based segmentation to enhance decision-making, customer satisfaction, and operational efficiency. This paper articulates a model by combining IoT (Internet of Things) technology to collect real-time customer data with predictive modeling, sentiment analysis, and principal component analysis (PCA) to overcome the challenges like customer dissatisfaction, operational ineffectiveness, and data isolation. The outcomes of this research reveal session duration and cart abandonment rates as metrics that influence customer satisfaction, and sentiment analysis for better target marketing strategies. By studying the efficiency of IoT devices, it becomes possible to examine current performance shortcoming and to see where potential improvements can be made. The issues like data overload, integration complexity, scalability and privacy concerns are evident from the work yet the findings highlight how IoT along with analytics can benefit the operation line, customer centric initiatives, and competitive edge. Future studies should focus on the work to establish principled solutions for diverse business sectors by investing in the strengths of IoT and intelligent analytics.",,979-8-3315-2118-9,10.1109/InC465408.2025.11256245,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11256245,Internet of Things;Intelligent Analytics;EBusiness;Predictive Modeling;Customer Engagement,Performance evaluation;Analytical models;Sentiment analysis;Scalability;Customer satisfaction;Predictive models;Data models;Real-time systems;Internet of Things;Principal component analysis,,,,18.0,IEEE,1 Dec 2025,14-15 March 2025,14-15 March 2025,IEEE,IEEE Conferences
Big Data Driven Secure IoT Analytics with Trusted Execution Environments,M. S. Islam; L. Khan,"Department of Computer Science, The University of Texas at Dallas, Richardson, Texas; Department of Computer Science, The University of Texas at Dallas, Richardson, Texas",2019 International Conference on Advances in the Emerging Computing Technologies (AECT),10 Sep 2020,2020,,,1,6,"The growing adoption of IoT devices in our daily life engendered a need for secure systems to safely store or analyze sensitive data, as well as a decentralized data processing system to handle vast amount of streaming data. The cloud services used to store data and process sensitive data are often come out to be vulnerable to outside threats. Moreover, to analyze enormous streaming data swiftly, they are in need of a fast and efficient system. In this paper we propose a framework to maintain confidentiality and integrity of IoT data, which is of paramount importance, and manage large-scale data analytics. We design the framework to preserve data privacy utilizing Trusted Execution Environment (TEE) such as Intel SGX, and end-to-end data encryption mechanism. In addition, we utilize Apache Spark for fast real-time streaming data processing from many IoT devices. We evaluate the framework by performing simple decision making in the SGX securely that involves multiple IoT devices, and a real-time anomaly detection in the streaming data from IoT devices using Spark.",,978-1-7281-4452-8,10.1109/AECT47998.2020.9194185,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9194185,Intel SGX;Apache Spark;Data privacy,DH-HEMTs,,1.0,,21.0,IEEE,10 Sep 2020,10-10 Feb. 2020,10-10 Feb. 2020,IEEE,IEEE Conferences
An IoT service-oriented system for agriculture monitoring,C. Cambra; S. Sendra; J. Lloret; L. Garcia,"Universidad Politécnica de Valencia, Valencia, Spain; Universidad Politécnica de Valencia, Valencia, Spain; Universidad Politécnica de Valencia, Valencia, Spain; Universidad Politécnica de Valencia, Valencia, Spain",2017 IEEE International Conference on Communications (ICC),31 Jul 2017,2017,,,1,6,"Wireless Sensor Networks (WSNs), Internet of things (IoT) and aerial mapping are nowadays being used very much in agriculture. The challenge of joining those technologies requires a new and smart wireless network topology for devices communication. Problems like scalability and manageability are important challenges when there are many devices. This paper presents the design of a smart IoT communication system manager used as a low cost irrigation controller. The proposal is a powerful irrigation tool that uses real time data such as the variable rate irrigation and some parameters taken from the field. The field parameters, the index vegetation (estimated using aerial images) and the irrigation events, such as flow level, pressure level or wind speed, are periodically sampled. Data is processed in a smart cloud service based on the Drools Guvnor (a Business Rules Manager). The developed multimedia platform can be controlled remotely by a mobile phone. Finally, we measured the bandwidth consumed when the system is sending different kinds of commands and data.",1938-1883,978-1-4673-8999-0,10.1109/ICC.2017.7996640,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7996640,Data processing system;sensor data integration;Agro IoT;Wireless Sensor Network;Farming Data;SOA;Service Integration,Internet of Things;Data integration;Wireless sensor networks;Service-oriented architecture;Hafnium compounds,,113.0,,22.0,IEEE,31 Jul 2017,21-25 May 2017,21-25 May 2017,IEEE,IEEE Conferences
Transforming Urban Management: Implementing a Data-Driven Smart City Platform - Guimarães PIUG,R. Machado; F. S. Marcondes; S. Goncalves; M. Rodrigues,"Digital Transformation, Innovation and Economic Department, Guimarães Municipal County, Guimaraes, Portugal; LASI/ALGORITMI Research Centre University of Minho, Braga, Portugal; LASI/ALGORITMI Research Centre University of Minho, Braga, Portugal; LASI/ALGORITMI Research Centre University of Minho, Braga, Portugal",2025 7th Experiment@ International Conference (exp.at'25),26 Jan 2026,2025,,,43,50,"This work explores the transition from traditional public management to a data-driven model, focusing on the implementation of the Guimarães Urban Intelligence Platform in the Municipality of Guimarães, Portugal. The research examines how digitalization and smart city solutions can enhance public services, improve urban management, and promote sustainable development. The Guimarães Urban Intelligence Platform integrates multiple data sources, such as databases, APIs, and deployed sensors across the city, to provide a real-time, comprehensive view of the city's various dimensions. A proof of concept is used, using the platform to monitor and manage a specific region of the city. The results show significant improvements in urban data monitoring, supporting effective decision-making and policy implementation. Challenges in data integration, validation, and interface were identified for further development.",2376-6328,979-8-3315-7663-9,10.1109/exp.at2565440.2025.11348451,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11348451,Smart Urban Management;Digital Transformation;Urban Intelligence Platform;Artificial Intelligence,Smart cities;Databases;Urban areas;Decision making;Data integration;Predictive models;Air quality;Real-time systems;Monitoring;Intelligent sensors,,,,26.0,IEEE,26 Jan 2026,3-5 Sept. 2025,3-5 Sept. 2025,IEEE,IEEE Conferences
Strategy for Evaluation the Data in the Context of Smart Cities: Case Study of Transport System,H. B. Sta,"University of Tunis El Manar, Higher Institute of Computer Science, Ariana, Tunis-Tunisia",2019 IEEE International Smart Cities Conference (ISC2),20 Apr 2020,2019,,,611,618,"The concept “Smart Cities” knows as a form of sustainable development. It represents an urban model and performance of urban service. This concept is based on distributed and autonomous information infrastructure contains millions of information sources that will be expected more than 50 billion devices connected by using IoT or other similar technologies. In Information Technology, we often need to process and reason with information coming from various sources. Information is almost always tainted with various kinds of imperfection: imprecision, uncertainty, ambiguity, we need a strategy to allow for the representation, propagation and combination of all kinds of imperfect information. One of them is the theory of belief functions. Real-time data generated from autonomous and distributed sources can contain all sorts of imperfections regarding on the quality of data as the imprecision, the uncertainty, the ignorance and/or the incompleteness. For example any imperfection in data within smart city can have an adverse effect over the performance of urban services and decision making. This article is addressed in this context, and we address in this article the problem of imperfection in smart city data. We will focus on handling imperfection during the process of information retrieval and data integration and we will create an evidential database by using the evidence theory in order to improve the efficiency of smart city. The expected outcomes from this paper are 1) to focus on handling imperfection during the process of information retrieval and data integration 2) to create an evidential database by using the evidence theory in order to improve the efficiency of smart city. As experimentation we present a special case of modelling imperfect data in the Transport field. An evidential database will be built which will contain all the perfect and imperfect data. These data come from several Heterogeneous sources. Imperfect aspects in the evidential database expressed by the theory of beliefs.",2687-8860,978-1-7281-0846-9,10.1109/ISC246665.2019.9071775,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9071775,ICT;Transport System;Intelligent Transport System;Smart Cities;Real-time data;Imperfection;Evidential database;Theory of belief functions;IoT;IoE,Smart cities;Databases;Data models;Smart transportation;Uncertainty;Roads;Safety,,1.0,,65.0,IEEE,20 Apr 2020,14-17 Oct. 2019,14-17 Oct. 2019,IEEE,IEEE Conferences
AI - Driven Data Fusion for Humanitarian Visual Analytics: Integrating Multimodal Social Media Insights on Ukrainian Refugee Displacement,B. Tomaszewski; N. Crowell; O. Croteau,"Center for Geographic Information Science and Technology, Rochester Institute of Technology, Rochester, NY, USA; Center for Geographic Information Science and Technology, Rochester Institute of Technology, Rochester, NY, USA; Center for Geographic Information Science and Technology, Rochester Institute of Technology, Rochester, NY, USA",2025 IEEE Global Humanitarian Technology Conference (GHTC),4 Dec 2025,2025,,,132,139,"The ongoing displacement of Ukrainian refugees into Poland highlights critical gaps in timely, data-driven hu-manitarian response. This paper presents Aegis, a visual analytics platform that integrates large language models (LLMs) to extract, structure, and analyze social media narratives in real time. A case study-based user evaluation and testing of Aegis with humanitarian professionals assessed Aegis's ability to identify service access barriers and community concerns. Results showed that Aegis reduced analytic burden, enabled rapid thematic discovery, and supported actionable insights. While users found the system intuitive and effective, they emphasized the need for improved geolocation accuracy, interface flexibility, and AI transparency. Recommendations include refining models, scaling data capacity, and deploying Aegis in live crisis settings. This work contributes to humanitarian technology by demonstrating how LLM-driven tools can enhance situational awareness and support evidence-based decision-making in forced displacement contexts.",2473-5728,979-8-3315-9502-9,10.1109/GHTC66843.2025.11266270,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11266270,Humanitarian technology;Visual analytics;Nat-ural language processing;Social media analysis;Forced migration;Refugee informatics;Humanitarian decision support,Social networking (online);Visual analytics;Large language models;Geology;Decision making;Refining;Real-time systems;Data models;Informatics;Testing,,,,19.0,IEEE,4 Dec 2025,22-25 Oct. 2025,22-25 Oct. 2025,IEEE,IEEE Conferences
Unleashing the Potential of IoT in Tackling Ocean Pollution: A Data-Driven Approach for Marine Ecosystem Conservation,S. Srinivasan; T. R. Saravanan; J. V. Ithayan; E. N. Ganesh; A. S. Devi,"Department of Biomedical Engineering, Saveetha School of Engineering, Saveetha Institute of Medical and Technical Sciences, Saveetha University, Chennai, Tamil Nadu, India; Department of Computational Intelligence, SRM Institute of Science and Technology, Kattankulathur, Chennai, Tamil Nadu, India; Department of Computer Science and Engineering, Vel Tech Rangarajan Dr. Sagunthala R&D Institute of Science and Technology, Chennai, Tamil Nadu, India; Department of Electronics and Communication Engineering, St. Peters Institute of Higher Education and Research (SPIHER), Chennai, Tamil Nadu, India; Department of Computer Science and Engineering, Sri Sairam Engineering College, Chennai, Tamil Nadu, India",2023 Second International Conference On Smart Technologies For Smart Nation (SmartTechCon),19 Jan 2024,2023,,,333,338,"This study investigates the potentially revolutionary role that the Internet of Things (IoT) may play in combating the urgent ocean pollution problem and promoting the growth of ecologically sound marine ecosystems. An approach that is data-driven has become essential in light of the fact that pollution poses a risk to the delicate balance of marine life and puts the future of the seas in jeopardy. The user can get real-time data on water quality, pollutant levels, and plastic trash dispersion if the user installs sensors and devices that the IoT enables. This will allow us to gain a greater knowledge of the patterns and causes of pollution. Using the plethora of information at people’s disposal, the system can develop innovative intervention tactics that successfully and efficiently combat ocean pollution. In addition, early warning systems powered by the Internet of Things might make it easier to respond quickly to oil spills, reducing the negative effects on the environment. This research highlights the importance of cooperation among stakeholders and underlines the need for public awareness and education to create changes in behavioral patterns. The adoption of technologies related to the Internet of Things is the most important step that can be taken to protect marine biodiversity and to create a brighter, more sustainable future for seas.",,979-8-3503-0541-8,10.1109/SmartTechCon57526.2023.10391593,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10391593,Marine Ecosystems;Critical Ocean Pollution;Marine Conservation Initiative;Internet of Things (IoT);Real-Time Data,Pollution;Oceans;Water quality;Marine ecosystems;Real-time systems;Behavioral sciences;Sensors,,29.0,,15.0,IEEE,19 Jan 2024,18-19 Aug. 2023,18-19 Aug. 2023,IEEE,IEEE Conferences
An Intelligent Vehicle Collision Avoidance Approach Based on Multi-Source Perception and Federated Collaboration,F. Zhu; M. Su; B. Liu; H. Yang; Z. Pu; C. Zhou; J. Ye,"Hunan First Normal University, Changsha, P.R. China; Hunan First Normal University, Changsha, P.R. China; Hunan First Normal University, Changsha, P.R. China; Hunan First Normal University, Changsha, P.R. China; Hunan First Normal University, Changsha, P.R. China; Hunan First Normal University, Changsha, P.R. China; Hunan First Normal University, Changsha, P.R. China","2025 IEEE 4th International Conference on Computing, Communication, Perception and Quantum Technology (CCPQT)",17 Feb 2026,2025,,,1,6,"Vehicle active collision avoidance technology represents a core component for ensuring driving safety in Intelligent Transportation Systems (ITS). However, existing methods face three key limitations: (1) restricted perception range of traditional onboard sensors (e.g., radar, cameras), leading to insufficient decision robustness in complex scenarios; (2) poor training stability in Deep Q-Networks (DQN) due to Q-value overestimation; and (3) privacy leakage and high communication overhead in centralized training.To address these challenges, this paper proposes a collaborative collision avoidance decision-making method integrating multi-source fusion and federated learning. The approach builds a 20-dimensional state space by integrating vehicle states and remote sensing data. Vehicle states include speed (normalized to [0, 30m/s] , orientation [0, 2π], acceleration [-5,3m/s2] , and steering angle [-0.6, 0.6rad]. Remote sensing data cover road curvature and hazard markers. This fusion significantly enhances the comprehensiveness of environmental perception. A Double DQN strategy (target network update interval: 100 steps) combined with batch normalization and a compound reward function (collision penalty: -100, speed rationality reward: 0.2, safe distance penalty: -0.5, risk avoidance reward: 0.5) effectively mitigates Q-value overestimation. Furthermore, a federated learning-based distributed training framework is designed, employing local model gradient updates (privacy budget ε < 1.0) and data volume-weighted FedAvg aggregation (cycle: 10 seconds, minimum 3 clients) to achieve privacy-preserving efficient collaborative training.",,979-8-3315-2583-5,10.1109/CCPQT66408.2025.11383287,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11383287,Vehicle Collision Avoidance;Multi-Source Perception Fusion;Federated Learning;Deep Reinforcement Learning;Privacy Preservation,Training;Space vehicles;Privacy;Federated learning;Collaboration;Sensor fusion;Stability analysis;Robustness;Collision avoidance;Remote sensing,,,,14.0,IEEE,17 Feb 2026,24-26 Oct. 2025,24-26 Oct. 2025,IEEE,IEEE Conferences
"Improving Real-Time Rice Crop Monitoring by Fusing Sentinel-1, Sentinel-2 and Field Data",J. Brinkhoff,"Applied Agricultural Remote Sensing Centre, University of New England, Armidale, New South Wales, Australia",IGARSS 2025 - 2025 IEEE International Geoscience and Remote Sensing Symposium,25 Nov 2025,2025,,,1482,1486,"Monitoring agricultural crops in near real-time using remote sensing data can aid optimized decision-making to achieve productivity and sustainability goals. For example, deciding how much fertilizer to apply to rice during the panicle initiation (PI) growth stage is supported by timely provision of vegetation indices (VIs) that are related to nitrogen status, such as the red edge chlorophyll index (CIRE). However, cloud during satellite overpasses can prevent this. This work aims to estimate important VIs derived from Sentinel-2 multispectral data, using a combination of Sentinel-1 synthetic aperture radar (SAR) data and field dates (sowing, ponding and PI) to fill data gaps. We used 7,336 fields harvested in the 2018-2023 seasons for training, and 1,804 fields from 2024 for testing. The LightGBM algorithm produced the best results compared with random forest, ridge and lasso regression. Day of season (DOS) alone outperformed SAR data (CIRE RMSE 10% vs 13%). However the best results (RMSE 6%) were obtained by fusing DOS, field dates and SAR data. The model was able to explain 92% of CIRE variability across the whole season, and 56% at the critical PI growth stage.",2153-7003,979-8-3315-0810-4,10.1109/IGARSS55030.2025.11243072,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11243072,Synthetic aperture radar;rice;time series;data fusion,Time series analysis;Crops;Vegetation mapping;Sentinel-1;Predictive models;Optical imaging;Adaptive optics;Real-time systems;Optical sensors;Synthetic aperture radar,,,,17.0,IEEE,25 Nov 2025,3-8 Aug. 2025,3-8 Aug. 2025,IEEE,IEEE Conferences
Research on Distribution Network Operation and Control Technology Based on Big Data Analysis,L. Zhichao; Z. Yuping,"State Grid Corporation of China, Chengdong Power Company, Tianjin, China; State Grid Corporation of China, Customer Care Center, Tianjin, China",2018 China International Conference on Electricity Distribution (CICED),30 Dec 2018,2018,,,1158,1161,"Big data technology is currently a real research hotspot in every field. Based on the big data technology, this paper discussed its application in distribution network operation and control. Firstly, the significance was illuminated that big data technology would bring into the development of power distribution system and this paper also has made a brief conclusion on the current application situation of big data technology in power distribution system, and analyze problems and optimization methods in the current distribution network operation and control. Then, based on big data technology, advanced operation management, maintenance arrangement, network planning and asset management in power distribution network was analyzed, and the distribution network aided decision-making platform was researched. Finally, the application of distribution network aided decision-making platform was explained in situation analysis and loads forecasting, and some suggestions were made to stimulate the development of big data and other big data-based applications in power distribution system have also been conjectured.",2161-749X,978-1-5386-6775-0,10.1109/CICED.2018.8592531,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8592531,big data technology;distribution network;development;key application,Decision making;Big Data;Reliability;Power supplies;Power grids;Power distribution;Real-time systems,,10.0,,7.0,IEEE,30 Dec 2018,17-19 Sept. 2018,17-19 Sept. 2018,IEEE,IEEE Conferences
"Blockchain Unleashed: Empowering Information-centric Network Computing in Cloud, Fog, and Edge Services",P. Zambre; M. Panchal; A. Chouhan,"Dept. of Computer Science and Engineering, Parul University, Vadodara, India; Dept. of Computer Science and Engineering, Parul University, Vadodara, India; Dept. of Computer Science and Engineering, Parul University, Vadodara, India",2023 14th International Conference on Computing Communication and Networking Technologies (ICCCNT),23 Nov 2023,2023,,,1,6,"Blockchain technology has been gaining a lot of attention due to its potential to improve data security, privacy, and decentralization. In this paper, we explore the use of blockchain in cloud, fog, and edge computing services. We analyze the unique characteristics of these services and how blockchain technology can enhance them. One of the benefits of blockchain in cloud computing is that it allows for secure and transparent data sharing among multiple parties. Blockchain can ensure the authenticity and integrity of data with smart contracts, which can automate processes and eliminate the need for intermediaries. This can result in cost savings and increased efficiency. In fog computing, blockchain can be used to enable secure and real-time data processing at the network edge. This can improve latency and reduce bandwidth consumption by processing data closer to the source. Additionally, blockchain-based fog computing can provide better data privacy and security for connected devices. Edge computing can benefit from blockchain by providing a trustless environment for data sharing and storage. Edge devices can act as nodes in a blockchain network, allowing for decentralized control and increased security. This can enable new use cases such as peer-to-peer transactions and autonomous decision making. Overall, blockchain has the potential to empower information-centric network computing in cloud, fog, and edge services by providing increased security, privacy, and efficiency. However, there are still challenges that need to be addressed such as scalability, interoperability, and governance.",2473-7674,979-8-3503-3509-5,10.1109/ICCCNT56998.2023.10308013,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10308013,blockchain technology;network computing;cloud;fog;edge;security;decentralization;distributed ledger;consensus;smart contracts,Cloud computing;Data privacy;Costs;Information-centric networking;Smart contracts;Trustless services;Blockchains,,2.0,,20.0,IEEE,23 Nov 2023,6-8 July 2023,6-8 July 2023,IEEE,IEEE Conferences
