"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"The Danish National Energy Data Lake: Requirements, Technical Architecture, and Tool Selection","H. B. Hamadou; T. Bach Pedersen; C. Thomsen","Department of Computer Science, Aalborg University, Aalborg, Denmark; Department of Computer Science, Aalborg University, Aalborg, Denmark; Department of Computer Science, Aalborg University, Aalborg, Denmark",2020 IEEE International Conference on Big Data (Big Data),"19 Mar 2021","2020","","","1523","1532","Renewable Energy Sources such as wind and solar do not emit CO2 but their production vary considerably depending on time and weather. Thus, it is important to use the flexibility in device loads to shift energy consumption to follow the production. For example, an Electrical Vehicle (EV) can be charged very flexibly between arriving home at 5PM and leaving again at 7AM. Utilizing all available energy flexibility requires applying machine learning and AI on massive amounts of Big Data from many different actors and devices, ranging from private consumers, over companies, to energy network operators, and using this to create digital solutions to enable and exploit flexibility. The project Flexible Energy Denmark (FED) is building the foundation for this for the entire Danish society. Specifically, FED collects data from a number of Living Labs (LLs) in representative real-life physical environments. The data is stored in the Danish National Energy Data Lake, called FED Data Lake (FEDDL) to enable efficient and advanced analysis. FEDDL is built using only open source tools which can run both on-premise and in cloud settings. In this paper, we describe the requirements for FEDDL based on a representative LL case study, present its technical architecture, and provide a comparison of relevant tools along with the arguments for which ones we selected.","","978-1-7281-6251-5","10.1109/BigData50022.2020.9378368","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9378368","Data Lake;Energy Data;Living Labs;Data Ingestion;Data Governance;Data Security;Open Source;GDPR","Wind;Renewable energy sources;Production;Machine learning;Tools;Big Data;Lakes","","7","","44","IEEE","19 Mar 2021","10-13 Dec. 2020","10-13 Dec. 2020","IEEE","IEEE Conferences"
"Leveraging Scalable Cloud Infrastructure for Autonomous Driving Data Lakes and Real-Time Decision Making","J. Chen","Graduate School of Arts and Sciences, Columbia University, New York, United States",2025 5th International Conference on Artificial Intelligence and Industrial Technology Applications (AIITA),"1 Jul 2025","2025","","","1750","1753","Autonomous driving technology relies heavily on the effective management of vast datasets generated by various sensors and vehicle systems. As such, leveraging scalable cloud infrastructure becomes paramount for improving data handling and decision-making capabilities. In this paper, we introduce the Autonomous Driving Data Lakes (ADDL) framework, designed to streamline the storage, retrieval, and processing of extensive driving data in real-time. By utilizing cloud technology, ADDL ensures tight integration of data from diverse sources to enhance situational awareness for autonomous systems. Our architecture features robust data pipelines that support real-time analytics and machine learning applications, which are crucial for timely and accurate decision-making. Extensive experiments with large-scale datasets demonstrate how our approach significantly boosts processing efficiency, data accessibility, and decision-making reliability. The findings highlight advancements in autonomous driving technologies, addressing the challenges associated with data management and enhancing operational effectiveness in changing driving environments.","","979-8-3315-0976-7","10.1109/AIITA65135.2025.11048068","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11048068","Cloud Infrastructure;Autonomous Driving;Decision Making","Decision making;Pipelines;Machine learning;Big Data applications;Real-time systems;Sensor systems;Telemetry;Reliability;Autonomous vehicles;Intelligent sensors","","","","18","IEEE","1 Jul 2025","28-30 March 2025","28-30 March 2025","IEEE","IEEE Conferences"
"Scalable Data Lakes for AI Workloads: A Multitenant Architecture for Big Data Orchestration","K. K. Goyal","Independent Researcher, California, USA",2025 IEEE International Conference on Computing (ICOCO),"13 Jan 2026","2025","","","266","271","As artificial intelligence (AI) keeps expanding into workloads in real time, high volume, and various domains, traditional data architectures fall short of keeping pace with the overflow of data—structured and unstructured—that exceeds the thresholds of processing power they were designed to handle. This paper takes a step toward introducing a scalable, multitenant data layer specifically made to manage what is termed ""AI overflow""—the big bursts of data that arrive from all directions when using AI, especially when using it within enterprises. This paper presents an orchestration-focused architecture that supports governance of the all-important metadata, provides the necessary ""modular"" components to build a pipeline that operates within real time, and serves up AI-specific ""lineage tracking"" to enable end-to-end data observability, while guaranteeing seamless reusability across multiple tenancies within the same framework without compromising performance.","","979-8-3315-7539-7","10.1109/ICOCO67189.2025.11334100","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11334100","AI data overflow;multitenancy;data orchestration;scalable data layers;real-time pipelines","Scalability;Pipelines;Computer architecture;Metadata;Solids;Big Data applications;Real-time systems;Artificial intelligence;Observability;Engines","","","","10","IEEE","13 Jan 2026","6-8 Oct. 2025","6-8 Oct. 2025","IEEE","IEEE Conferences"
"Replication as Lineage Mechanism for Materialized Views in Lakehouse Architectures","D. -I. Sirbu; A. -T. Taleanu; F. Pop","Faculty of Automatic Control and Computers, National University of Scinence and Technology POLITEHNICA Bucharest, Romania; Faculty of Automatic Control and Computers, National University of Scinence and Technology POLITEHNICA Bucharest, Romania; Faculty of Automatic Control and Computers, National University of Scinence and Technology POLITEHNICA Bucharest, Romania",2024 International Conference on INnovations in Intelligent SysTems and Applications (INISTA),"24 Sep 2024","2024","","","1","7","Nowadays, the volume of data collected from online activity is continuously growing, starting from ecommerce websites, mobile applications or even IoT devices and sensors. All this data must be processed by more and more complex Big Data applications that gather and provide most useful information out of it. Consequently, the storage systems have evolved to keep up with all these changes, transitioning from traditional Data warehouses to Data Lakes and now to Lakehouses. All these applications consist of various transformations on stored data that result in another improved version of it, enriched with some new knowledge that brings value to the user. Based on the type of transformation, one can distinguish at least two types. The first can be simply executed on demand at runtime to get some insights from the collected data, such as the events count or some aggregated reports. The other type is more complex by its nature because it involves some complex processing of that data solely or in conjunction with other data. So, the result of such a transformation is both expensive and not feasible to be computed at runtime every time it is needed. Therefore, it must be persisted on storage once it is computed and then, kept up to date with the latest changes. This persisted computed version of the data is named materialized view, and multiple materialized views can be chained in data pipelines if the result of one transformation represents the input of the next one. Replication is the mechanism that adds lineage semantics to the materialized view transformation, independent of how many chained materialized views are kept, such as in the case of the bronzesilver-gold tables in the medallion architecture. Furthermore, this identifiability feature added to the materialized data facilitates both the propagation of all new incoming changes and the at-least-once processing semantics of the system in case of data reprocessing or in the case this reprocessing is the actual purpose of the service. The proposed replication solution consists of two types of system generated ids, one that uniquely identifies a unit of data and one that points to the original unit of data representing its source.","2768-7295","979-8-3503-6813-0","10.1109/INISTA62901.2024.10683854","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10683854","Big Data;Replication;Lakehouse;Materialized View;Machine Learning","Technological innovation;Runtime;Soft sensors;Pipelines;Semantics;Computer architecture;Big Data applications","","","","12","IEEE","24 Sep 2024","4-6 Sept. 2024","4-6 Sept. 2024","IEEE","IEEE Conferences"
"Comparison of a FaaS- and SaaS-Based ETL Process in a Cloud Environment","J. Kohler","University of Applied Sciences, Worms, Worms, Germany",2023 IEEE 6th International Conference on Cloud Computing and Artificial Intelligence: Technologies and Applications (CloudTech),"29 Dec 2023","2023","","","01","07","The goal of this paper is to analyze experiences from a FaaS-based (function as a service) cloud-native implementation of an ETL process (extract, transform, load) based on AWS Lambda functions. The actual implementation is outlined and the experiences from that implementation are evaluated. This results in an overview of pros and cons of a cloud-native implementation in general and determines best practices for other implementations in other cloud environments or business domains.","","979-8-3503-0306-3","10.1109/CloudTech58737.2023.10366090","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10366090","FaaS;AWS Cloud Services;Cloud Native;Infrastructure as Code;ETL Process;Data Lake;Core Banking Domain","Cloud computing;Batch production systems;Transforms;Banking;Data warehouses;Artificial intelligence;Best practices","","","","29","IEEE","29 Dec 2023","21-23 Nov. 2023","21-23 Nov. 2023","IEEE","IEEE Conferences"
"Data Lakehouse for Time Series Data: A Systematic Literature Review","M. Pohl; N. D. Wijemanne; D. Staegemann; C. Haertel; C. Daase; D. Dreschel; D. S. Walia; A. Osterthun; J. Reibert; K. Turowski","German Aerospace Center (DLR), Institute of Data Science, Jena, Germany; German Aerospace Center (DLR), Institute of Data Science, Jena, Germany; Faculty of Computer Science, Otto von Guericke University, Magdeburg, Germany; Faculty of Computer Science, Otto von Guericke University, Magdeburg, Germany; Faculty of Computer Science, Otto von Guericke University, Magdeburg, Germany; Faculty of Computer Science, Otto von Guericke University, Magdeburg, Germany; Faculty of Computer Science, Otto von Guericke University, Magdeburg, Germany; German Aerospace Center (DLR), Institute of Data Science, Jena, Germany; German Aerospace Center (DLR), Institute of Data Science, Jena, Germany; Faculty of Computer Science, Otto von Guericke University, Magdeburg, Germany",2024 IEEE International Conference on Big Data (BigData),"16 Jan 2025","2024","","","5833","5842","As data continues to grow exponentially, the fields of data management and analytics must evolve to ensure efficient data ingestion, knowledge extraction, and scalability. The Data Lakehouse architecture, which combines the best features of Data Warehouses and Data Lakes, has emerged as a potential solution. However, to fully leverage the capabilities of Data Lakehouses for time series data, it is crucial to understand the unique challenges and opportunities they present. This literature review examines proposed Data Lakehouse architectures specifically for time series data, exploring their implementation, the software technologies used, and potential real-world applications. The focus is on comparing these architectures to identify the most suitable technologies for similar implementations. Through an in-depth analysis, this study emphasizes the importance of optimizing configurations to enhance system performance and scalability, particularly for data analysis and artificial intelligence (AI) workloads.","2573-2978","979-8-3503-6248-0","10.1109/BigData62323.2024.10825961","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10825961","Data Lakehouse;Time Series Data;Temporal Data;Virtual Data Warehouse;Literature Review","Data analysis;Costs;Scalability;Time series analysis;Computer architecture;Data warehouses;Big Data applications;Data mining;Artificial intelligence;Systematic literature review","","","","29","IEEE","16 Jan 2025","15-18 Dec. 2024","15-18 Dec. 2024","IEEE","IEEE Conferences"
"Autonomous Data Quality Monitoring with AI Agents: Integrating ML with Cloud Warehouses and Data Lakes","S. Chippagiri; K. Alang; A. Gumber; S. G. Thomas",NA; NA; NA; NA,2025 International Conference on Computing Technologies & Data Communication (ICCTDC),"22 Sep 2025","2025","","","1","7","Since storing data in cloud warehouses and lakes has increased, it is now important to rely on automation for keeping data accurate and trustworthy. It outlines an autonomous way of monitoring data quality by using AI agents with botnet techniques and cloud architecture. Key features of the system are that it constantly scans the data, finds unusual activities, detects any changes in the structure, and responds to any data updates without someone needing to act. Missed values, duplication, inconsistency, and noticing outliers on both structured and semi-structured data is done by using both supervised and unsupervised ML models. AI agents interact by way of a network pipeline and use reinforcement learning to pick the best solutions. easily set up Cloud Genomics in any leading cloud environment, and it works well with data warehouses as well as data lakes. Experimental evidence shows that AI-driven analysis is better at detecting errors, offering faster results, and being more adaptable than hand-made and rule-based ones. In this research, data pipelines can become more flexible and easier to manage in today's business architecture.","","979-8-3315-2798-3","10.1109/ICCTDC64446.2025.11157955","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11157955","Data quality;AI agents;machine learning;data lakes;cloud data warehouse;autonomous systems;data monitoring;anomaly detection","Cloud computing;Data integrity;Pipelines;Genomics;Reinforcement learning;Data warehouses;Lakes;Big Data applications;Feature extraction;Monitoring","","","","18","IEEE","22 Sep 2025","4-5 July 2025","4-5 July 2025","IEEE","IEEE Conferences"
"AWS for Solutions Architects: The definitive guide to AWS Solutions Architecture for migrating to, building, scaling, and succeeding in the cloud","S. Shrivastava; N. Srivastav; A. Artasanchez; I. Sayed; D. S. C. Ph.D",NA; NA; NA; NA; NA,"AWS for Solutions Architects: The definitive guide to AWS Solutions Architecture for migrating to, building, scaling, and succeeding in the cloud","","2023","","","","","Become a master Solutions Architect with this comprehensive guide, featuring cloud design patterns and real-world solutions for building scalable, secure, and highly available systems Purchase of the print or Kindle book includes a free eBook in PDF format.Key FeaturesGain expertise in automating, networking, migrating, and adopting cloud technologies using AWSUse streaming analytics, big data, AI/ML, IoT, quantum computing, and blockchain to transform your businessUpskill yourself as an AWS solutions architect and explore details of the new AWS certificationBook DescriptionAre you excited to harness the power of AWS and unlock endless possibilities for your business? Look no further than the second edition of AWS for Solutions Architects! Packed with all-new content, this book is a must-have guide for anyone looking to build scalable cloud solutions and drive digital transformation using AWS.  This updated edition offers in-depth guidance for building cloud solutions using AWS. It provides detailed information on AWS well-architected design pillars and cloud-native design patterns. You'll learn about networking in AWS, big data and streaming data processing, CloudOps, and emerging technologies such as machine learning, IoT, and blockchain. Additionally, the book includes new sections on storage in AWS, containers with ECS and EKS, and data lake patterns, providing you with valuable insights into designing industry-standard AWS architectures that meet your organization's technological and business requirements. Whether you're an experienced solutions architect or just getting started with AWS, this book has everything you need to confidently build cloud-native workloads and enterprise solutions.What you will learnOptimize your Cloud Workload using the AWS Well-Architected FrameworkLearn methods to migrate your workload using the AWS Cloud Adoption FrameworkApply cloud automation at various layers of application workload to increase efficiencyBuild a landing zone in AWS and hybrid cloud setups with deep networking techniquesSelect reference architectures for business scenarios, like data lakes, containers, and serverless appsApply emerging technologies in your architecture, including AI/ML, IoT and blockchainWho this book is forThis book is for application and enterprise architects, developers, and operations engineers who want to become well versed with AWS architectural patterns, best practices, and advanced techniques to build scalable, secure, highly available, highly tolerant, and cost-effective solutions in the cloud. Existing AWS users are bound to learn the most, but it will also help those curious about how leveraging AWS can benefit their organization. Prior knowledge of any computing language is not needed, and there’s little to no code. Prior experience in software architecture design will prove helpful.","","9781803244822","","","https://ieeexplore.ieee.org/xpl/ebooks/bookPdfWithBanner.jsp?fileName=10251173.pdf&bkn=10251173&pdfType=book","","","","","","","","14 Sep 2023","","","Packt Publishing","Packt Publishing eBooks"
"Building Privacy-Aware Data Pipelines: Balancing Scalability, Compliance, and Performance in Modern Data Architectures","G. R. Mittoor; P. Udayaraju; S. Putteti","The Wendy's Company, Dublin, Ohio, USA; Department of CSE, School of SEAS, SRM University - AP; Zoominfo Technologies, Bentonville, Arkansas, USA",2025 International Conference on Machine Learning and Autonomous Systems (ICMLAS),"25 Apr 2025","2025","","","951","957","In cloud computing, data is generated from various sources in different locations, such as database management systems, data streaming environments, and files, and is automatically transferred to a data lake. Managing that data in the data lake is a challenging problem that involves developing a scalable model to integrate, process, and move it from one source to another with optimized cost and performance. The earlier research used various optimisation, data management and processing tools, but their performance efficiency is poor. This paper has been motivated to improve the overall performance by implementing the Random Forest algorithm for an overview of the incoming data, which is passed into a cost-effective data pipeline that helps to ingest and process massive amounts of incoming data daily. It also involves Apache Spark cloud services integrating the data seamlessly to manage storage and processing. Based on the data privacy and governance policies the RF model monitors and secures sensitive data in the input dataset. The simulation output is obtained by executing the proposed model in the cloud Apache framework, and the efficiency is verified regarding execution time, response time for user query, and accuracy. It is also verified that the data transmission with the cost efficiency for the healthcare dataset simulated in the Spark, S3, and AWS lake provides an aware pipeline model. A large-scale healthcare dataset is used in the simulation to confirm the efficacy of the data pipelining model, and the data transmission rate, claims, and cost efficiency are verified.","","979-8-3315-0574-5","10.1109/ICMLAS64557.2025.10968671","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10968671","Data Pipeline;Data Scalability;AWS;Apache Spark;Healthcare Data Pipelining","Radio frequency;Cloud computing;Analytical models;Costs;Accuracy;Computational modeling;Scalability;Medical services;Data models;Pipeline processing","","","","18","IEEE","25 Apr 2025","10-12 March 2025","10-12 March 2025","IEEE","IEEE Conferences"
"Data Engineering with AWS: Learn how to design and build cloud-based data transformation pipelines using AWS","G. Eagar",NA,Data Engineering with AWS: Learn how to design and build cloud-based data transformation pipelines using AWS,"","2021","","","","","The missing expert-led manual for the AWS ecosystem — go from foundations to building data engineering pipelines effortlessly Purchase of the print or Kindle book includes a free eBook in the PDF format.Key FeaturesLearn about common data architectures and modern approaches to generating value from big dataExplore AWS tools for ingesting, transforming, and consuming data, and for orchestrating pipelinesLearn how to architect and implement data lakes and data lakehouses for big data analytics from a data lakes expertBook DescriptionWritten by a Senior Data Architect with over twenty-five years of experience in the business, Data Engineering for AWS is a book whose sole aim is to make you proficient in using the AWS ecosystem. Using a thorough and hands-on approach to data, this book will give aspiring and new data engineers a solid theoretical and practical foundation to succeed with AWS. As you progress, you’ll be taken through the services and the skills you need to architect and implement data pipelines on AWS. You'll begin by reviewing important data engineering concepts and some of the core AWS services that form a part of the data engineer's toolkit. You'll then architect a data pipeline, review raw data sources, transform the data, and learn how the transformed data is used by various data consumers. You’ll also learn about populating data marts and data warehouses along with how a data lakehouse fits into the picture. Later, you'll be introduced to AWS tools for analyzing data, including those for ad-hoc SQL queries and creating visualizations. In the final chapters, you'll understand how the power of machine learning and artificial intelligence can be used to draw new insights from data. By the end of this AWS book, you'll be able to carry out data engineering tasks and implement a data pipeline on AWS independently.What you will learnUnderstand data engineering concepts and emerging technologiesIngest streaming data with Amazon Kinesis Data FirehoseOptimize, denormalize, and join datasets with AWS Glue StudioUse Amazon S3 events to trigger a Lambda process to transform a fileRun complex SQL queries on data lake data using Amazon AthenaLoad data into a Redshift data warehouse and run queriesCreate a visualization of your data using Amazon QuickSightExtract sentiment data from a dataset using Amazon ComprehendWho this book is forThis book is for data engineers, data analysts, and data architects who are new to AWS and looking to extend their skills to the AWS cloud. Anyone new to data engineering who wants to learn about the foundational concepts while gaining practical experience with common data engineering services on AWS will also find this book useful. A basic understanding of big data-related topics and Python coding will help you get the most out of this book but it’s not a prerequisite. Familiarity with the AWS console and core services will also help you follow along.","","9781800569041","","","https://ieeexplore.ieee.org/xpl/ebooks/bookPdfWithBanner.jsp?fileName=10162399.pdf&bkn=10162399&pdfType=book","","","","","","","","27 Jun 2023","","","Packt Publishing","Packt Publishing eBooks"
"Data Engineering with Google Cloud Platform: A practical guide to operationalizing scalable data analytics systems on GCP","A. Wijaya",NA,Data Engineering with Google Cloud Platform: A practical guide to operationalizing scalable data analytics systems on GCP,"","2022","","","","","Build and deploy your own data pipelines on GCP, make key architectural decisions, and gain the confidence to boost your career as a data engineerKey FeaturesUnderstand data engineering concepts, the role of a data engineer, and the benefits of using GCP for building your solutionLearn how to use the various GCP products to ingest, consume, and transform data and orchestrate pipelinesDiscover tips to prepare for and pass the Professional Data Engineer examBook DescriptionWith this book, you'll understand how the highly scalable Google Cloud Platform (GCP) enables data engineers to create end-to-end data pipelines right from storing and processing data and workflow orchestration to presenting data through visualization dashboards. Starting with a quick overview of the fundamental concepts of data engineering, you'll learn the various responsibilities of a data engineer and how GCP plays a vital role in fulfilling those responsibilities. As you progress through the chapters, you'll be able to leverage GCP products to build a sample data warehouse using Cloud Storage and BigQuery and a data lake using Dataproc. The book gradually takes you through operations such as data ingestion, data cleansing, transformation, and integrating data with other sources. You'll learn how to design IAM for data governance, deploy ML pipelines with the Vertex AI, leverage pre-built GCP models as a service, and visualize data with Google Data Studio to build compelling reports. Finally, you'll find tips on how to boost your career as a data engineer, take the Professional Data Engineer certification exam, and get ready to become an expert in data engineering with GCP. By the end of this data engineering book, you'll have developed the skills to perform core data engineering tasks and build efficient ETL data pipelines with GCP.What you will learnLoad data into BigQuery and materialize its output for downstream consumptionBuild data pipeline orchestration using Cloud ComposerDevelop Airflow jobs to orchestrate and automate a data warehouseBuild a Hadoop data lake, create ephemeral clusters, and run jobs on the Dataproc clusterLeverage Pub/Sub for messaging and ingestion for event-driven systemsUse Dataflow to perform ETL on streaming dataUnlock the power of your data with Data StudioCalculate the GCP cost estimation for your end-to-end data solutionsWho this book is forThis book is for data engineers, data analysts, and anyone looking to design and manage data processing pipelines using GCP. You'll find this book useful if you are preparing to take Google's Professional Data Engineer exam. Beginner-level understanding of data science, the Python programming language, and Linux commands is necessary. A basic understanding of data processing and cloud computing, in general, will help you make the most out of this book.","","9781800565067","","","https://ieeexplore.ieee.org/xpl/ebooks/bookPdfWithBanner.jsp?fileName=10162346.pdf&bkn=10162346&pdfType=book","","","","","","","","27 Jun 2023","","","Packt Publishing","Packt Publishing eBooks"
"Crime Pattern Detection Utilizing Power BI Visualizations on the Microsoft Fabric Data Platform With the Public data.police.uk Dataset","A. Todosijević; P. Dakić; T. Heričko; Ž. Kljajić; V. Todorović","Faculty of Informatics and Computing, Singidunum University, Belgrade, Serbia; Faculty of Informatics and Computing, Singidunum University, Belgrade, Serbia; Faculty of Electrical Engineering and Computer Science, University of Maribor, Maribor, Slovenia; Faculty of Business Economics, Pan-European University Apeiron, Banja Luka, Bosnia & Herzegovina; Faculty of Business Studies and Law, MB University, Belgrade, Serbia",2025 15th International Conference on Advanced Computer Information Technologies (ACIT),"9 Oct 2025","2025","","","593","598","This paper presents a big data-driven platform for crime pattern detection using Power BI visualizations on Microsoft Fabric, built upon the public data.police.uk dataset. Law enforcement agencies require scalable analytics to extract actionable insights from large, complex datasets. We implemented a Data Lakehouse architecture to process around 8,500 crime data files i n C SV format from multiple regions, with Python-based metadata cataloging for structured access to crime outcomes, stop-and-search records, and street-level incidents. Dataflows and Notebooks in Fabric addressed regional inconsistencies and enabled efficient data transformation. Power BI reports provided intuitive and interactive visualizations for exploring geographic and temporal crime trends. Performance testing demonstrated up to 40% faster query response times compared to traditional warehouses, and regional crime analysis that previously took days was completed within hours. The results indicated that the platform scaled efficiently while maintaining stable performance under growing data volumes. Our approach demonstrates how unified analytics and visualization environments can democratize access to crime data insights, supporting evidence-based policing and public safety decision-making.","2770-5226","979-8-3315-9544-9","10.1109/ACIT65614.2025.11185634","Erasmus; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11185634","Data Platform;Microsoft Fabric;data.police.uk;Crime Analytics;Data Lakehouse Architecture","Law enforcement;Soft sensors;Decision making;Data visualization;Computer architecture;Metadata;Fabrics;Real-time systems;Time factors;Testing","","3","","14","IEEE","9 Oct 2025","17-19 Sept. 2025","17-19 Sept. 2025","IEEE","IEEE Conferences"
"Essential PySpark for Scalable Data Analytics: A beginner's guide to harnessing the power and ease of PySpark 3","S. Nudurupati",NA,Essential PySpark for Scalable Data Analytics: A beginner's guide to harnessing the power and ease of PySpark 3,"","2021","","","","","Get started with distributed computing using PySpark, a single unified framework to solve end-to-end data analytics at scaleKey FeaturesDiscover how to convert huge amounts of raw data into meaningful and actionable insightsUse Spark's unified analytics engine for end-to-end analytics, from data preparation to predictive analyticsPerform data ingestion, cleansing, and integration for ML, data analytics, and data visualizationBook DescriptionApache Spark is a unified data analytics engine designed to process huge volumes of data quickly and efficiently. PySpark is Apache Spark's Python language API, which offers Python developers an easy-to-use scalable data analytics framework. Essential PySpark for Scalable Data Analytics starts by exploring the distributed computing paradigm and provides a high-level overview of Apache Spark. You'll begin your analytics journey with the data engineering process, learning how to perform data ingestion, cleansing, and integration at scale. This book helps you build real-time analytics pipelines that help you gain insights faster. You'll then discover methods for building cloud-based data lakes, and explore Delta Lake, which brings reliability to data lakes. The book also covers Data Lakehouse, an emerging paradigm, which combines the structure and performance of a data warehouse with the scalability of cloud-based data lakes. Later, you'll perform scalable data science and machine learning tasks using PySpark, such as data preparation, feature engineering, and model training and productionization. Finally, you'll learn ways to scale out standard Python ML libraries along with a new pandas API on top of PySpark called Koalas. By the end of this PySpark book, you'll be able to harness the power of PySpark to solve business problems.What you will learnUnderstand the role of distributed computing in the world of big dataGain an appreciation for Apache Spark as the de facto go-to for big data processingScale out your data analytics process using Apache SparkBuild data pipelines using data lakes, and perform data visualization with PySpark and Spark SQLLeverage the cloud to build truly scalable and real-time data analytics applicationsExplore the applications of data science and scalable machine learning with PySparkIntegrate your clean and curated data with BI and SQL analysis toolsWho this book is forThis book is for practicing data engineers, data scientists, data analysts, and data enthusiasts who are already using data analytics to explore distributed and scalable data analytics. Basic to intermediate knowledge of the disciplines of data engineering, data science, and SQL analytics is expected. General proficiency in using any programming language, especially Python, and working knowledge of performing data analytics using frameworks such as pandas and SQL will help you to get the most out of this book.","","9781800563094","","","https://ieeexplore.ieee.org/xpl/ebooks/bookPdfWithBanner.jsp?fileName=10162348.pdf&bkn=10162348&pdfType=book","","","","","","","","27 Jun 2023","","","Packt Publishing","Packt Publishing eBooks"
"Data Serverlessing Approach for IoT Devices Using Python Dimension","A. Dev; K. P. Sharma","Amity University, Greater Noida; Amity University, Greater Noida",2025 IEEE 5th International Conference on ICT in Business Industry & Government (ICTBIG),"13 Jan 2026","2025","","","1","6","Serverless computing has emerged as a transformative model in cloud-based data engineering, enabling organizations to process, manage, and analyze information without the burden of managing infrastructure. This approach dynamically provisions resources in response to incoming events and charges users only for the execution time, making it highly efficient for data-intensive and event-driven applications. Leveraging services such as Azure Functions, Event Hubs, and Data Lake, serverless data pipelines can simplify ingestion, transformation, and analysis tasks while ensuring scalability, reliability, and cost-effectiveness. This study examines the role of serverless architectures in building modern pipelines with Python on Microsoft Azure, outlining their strengths, limitations, and potential applications in real-world scenarios.","","979-8-3315-7981-4","10.1109/ICTBIG68706.2025.11323960","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11323960","serverless computing;azure functions;data pipeline;cloud computing;python;event-driven architecture","Costs;Scalability;Pipelines;Buildings;Refining;Serverless computing;Computer architecture;Internet of Things;Security;Reliability","","","","11","IEEE","13 Jan 2026","12-13 Dec. 2025","12-13 Dec. 2025","IEEE","IEEE Conferences"
"A Comprehensive Survey on Advanced Data Science Platforms for Cyber-Physical Systems, Digital Twins, and Robotics","R. Kabir; Y. Watanobe; D. Ding; M. Rashedul Islam; K. Naruse","School of Computer Science and Engineering, The University of Aizu, Aizuwakamatsu, Fukushima, Japan; School of Computer Science and Engineering, The University of Aizu, Aizuwakamatsu, Fukushima, Japan; School of Computer Science and Engineering, The University of Aizu, Aizuwakamatsu, Fukushima, Japan; Department of Computer Science and Engineering, University of Asia Pacific, Dhaka, Bangladesh; School of Computer Science and Engineering, The University of Aizu, Aizuwakamatsu, Fukushima, Japan",IEEE Access,"22 Oct 2025","2025","13","","177269","177304","The integration of Cyber-Physical Systems (CPS), Digital Twins (DT), and robotics with Advanced Data Science Platforms (ADSP) is rapidly transforming industrial and research landscapes by enabling real-time data processing, intelligent decision-making, and enhanced automation. Over the past decades, with the growing demand for adaptable, expandable, and secure platforms, numerous groundbreaking studies have emerged in the field of ADSP for CPS, DT, and robotics. However, most existing research addresses isolated aspects of AI, CPS, DTs, or robotics, lacking a holistic view of how ADSP expands and optimizes these technologies. To address this gap, this survey provides a comprehensive and structured review of the existing methodologies, tools, and techniques at each step of the ADSP workflow, focusing on their applications in CPS, DT, and robotics. Firstly, this survey analyzes the data ingestion phase, focusing on raw data collection architecture, advanced data pre-processing techniques, and data lake integration, while identifying integration and scalability challenges. Secondly, the development methodologies and data analysis techniques within experimental workflows are explored by highlighting widely used tools and real-world case studies. Thirdly, a detailed overview of optimization techniques and deployment strategies is presented, including cloud, edge, and hybrid models, supported by practical deployment examples. Finally, the continuous learning mechanisms are investigated for adaptive system updates, challenges in real-time adaptation, and expanding model performance. Additionally, this survey focuses on evaluation metrics, benchmark studies, and performance comparisons to assess platform efficiency across various domains. This study also explores emerging challenges such as data quality & availability, platform expandability, model transparency, and security, offering insights into future research directions. To ensure the rigor and breadth, this survey is conducted on 316 high-quality studies, state-of-the-art methodologies, and platforms that are selected using the PRISMA methodology from over 600 reviewed publications. By presenting a structured overview of ADSPs, this work aims to serve as a valuable resource for researchers, engineers, and industry professionals aiming to utilize data science for innovation in CPS, DT, and robotics.","2169-3536","","10.1109/ACCESS.2025.3619776","Commissioned Research Fund provided by Fukushima Institute for Research, Education, and Innovation (F-REI)(grant numbers:JPFR24010102); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11197470","Cyber-physical systems (CPS);digital twins (DT);robotics;advanced data science platforms (ADSP);machine learning (ML);deep learning (DL);artificial intelligence (AI);edge computing;cloud computing;Internet of Things (IoT);real-time data processing;automation;security and privacy;decision-making systems;benchmarking;data-driven optimization;reinforcement learning (RL);performance evaluation;smart manufacturing;industrial automation","Service robots;Real-time systems;Data models;Surveys;Adaptation models;Optimization;Security;Data science;Benchmark testing;Technological innovation","","","","316","CCBY","9 Oct 2025","2025","","IEEE","IEEE Journals"
