"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"SIMACOP: Small Units Management C4ISR System","M. Esteve; I. Perez-Llopis; L. E. Hernandez-Blanco; C. E. Palau; F. Carvajal","Communications Department. ETSIT, Universidad Politécnica de Valencia, Valencia, Spain; Communications Department. ETSIT, Universidad Politécnica de Valencia, Valencia, Spain; Communications Department. ETSIT, Universidad Politécnica de Valencia, Valencia, Spain; Communications Department. ETSIT, Universidad Politécnica de Valencia, Valencia, Spain; Communications Department. ETSIT, Universidad Politécnica de Valencia, Valencia, Spain",2007 IEEE International Conference on Multimedia and Expo,"8 Aug 2007","2007","","","1163","1166","Current military command and control information systems aim is to elaborate the common operational picture (COP) focused on the higher hierarchical levels, from battalion level and upwards. However, in majority of present conflicts, including peacekeeping missions, many operations are carried by small units like platoons and downwards. It would be extremely useful a command and control tool which: (i) allows obtaining the COP at platoon and squad level; (ii) facilitates command and control decisions from different tactical locations; (iii) allows shared awareness based self-synchronization among platoons and (iv) acquires individualized data from troop units, particularly video flows and geolocation. In this paper, a practical research in this field is described based on the development of a command, control, computers, communications, intelligence, surveillance and reconaissance (C4ISR) multimedia system designed to proof the most advanced concepts in current C2IS (command and control information systems) development.","1945-788X","1-4244-1016-9","10.1109/ICME.2007.4284862","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4284862","","Command and control systems;Streaming media;Wireless sensor networks;Multimedia systems;Biosensors;Fires;Management information systems;Sensor fusion;Global Positioning System;Cameras","","10","","9","IEEE","8 Aug 2007","2-5 July 2007","2-5 July 2007","IEEE","IEEE Conferences"
"Distributed Mission and Data Management System for Airborne Maritime Surveillance","G. R. Gandhi; R. Rajesh; C. Jayamohan; R. Sharma","Center for Airborne Systems, Defence R & D Organisation, Bengaluru, India; Center for Airborne Systems, Defence R & D Organisation, Bengaluru, India; Center for Airborne Systems, Defence R & D Organisation, Bengaluru, India; Center for Airborne Systems, Defence R & D Organisation, Bengaluru, India","2021 IEEE International Conference on Electronics, Computing and Communication Technologies (CONECCT)","7 Dec 2021","2021","","","1","5","Mission and Data Management System (MDMS) is the brain of any airborne surveillance system which includes mission planning and loading, provision of loading mission parameter data, command & control of different sensors and sub sensors, state management, periodic health monitoring, supply of discrete timing data, streaming of navigation data, integration of surveillance data from sensors like Radar, Identification Friend or Foe (IFF) and Automatic Identification System (AIS), providing decision aids, mission data, video, audio recording and retrieval. This paper provides a framework for integrating multitude of sensors for maritime surveillance using Mission Management System (MMS) and Multifunctional Tactical Console (MTC), which are constituent components of MDMS, in an integration test bed. The tight integration of various sensors to MMS will enhance the capability of the sensors as an integrated suite and the output from the various sensors are fused for enhancing the situational awareness. Such an architecture will enable mission ready integrated command and control of various sensors with high availability.","2766-2101","978-1-6654-2849-1","10.1109/CONECCT52877.2021.9622525","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9622525","Maritime Surveillance;Distributed System;Service Oriented Architecture;Mission Management System (MMS);Multifunctional Tactical Console (MTC)","Surveillance;Scalability;Loading;Distributed databases;Computer architecture;Sensor fusion;Streaming media","","1","","10","IEEE","7 Dec 2021","9-11 July 2021","9-11 July 2021","IEEE","IEEE Conferences"
"Manipulating Business Intelligence Tools for Actionable Big Data Insights: A Framework for Enterprise Decision-Making","M. Al Khaldy; F. Aburub; M. Alauthman","Department of Business Intellgence and Data Analytics, University of Petra, Amman, Jordan; Department of Business Intellgence and Data Analytics, University of Petra, Amman, Jordan; Department of Information Security, University of Petra, Amman, Jordan","2025 International Conference on Networking, Sensing and Control (ICNSC)","10 Feb 2026","2025","","","498","502","Organizations are increasingly inundated with large and diverse data streams that hold substantial potential for optimizing decision-making processes. Yet many enterprises fail to convert these expanding data assets into clear strategic advantages. This paper proposes a comprehensive framework for integrating modern business intelligence (BI) tools within big data ecosystems, aiming to streamline the transformation of massive, heterogeneous datasets into actionable insights. The methodology features a layered architecture encompassing data acquisition, preparation, analysis, visualization, and the deployment of insights across enterprise hierarchies. Three case studies in distinct industry sectors show that framework adoption can reduce decision latency by an average of 47%, improve analytical accuracy by 23%, and increase crossfunctional data utilization by 65%. Additionally, the framework offers adaptive mechanisms to accommodate evolving data sources and shifting enterprise objectives. These findings augment theoretical perspectives on BI deployment and provide actionable guidelines for organizations seeking to elevate the strategic value of big data.","2766-8665","979-8-3315-9749-8","10.1109/ICNSC66229.2025.00087","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11372904","Business Intelligence;Big Data Analytics;Decision Support Framework;Predictive Modelling;Real-Time Analytics;Cloud Computing","Industries;Soft sensors;Decision making;Organizations;Big Data;Predictive models;Real-time systems;Business intelligence;Floods;Guidelines","","","","15","IEEE","10 Feb 2026","1-3 Oct. 2025","1-3 Oct. 2025","IEEE","IEEE Conferences"
"Integrated Real-Time Monitoring for Soldier Health and Operational Efficiency: A Multi-Metric Approach","S. Umamaheswari; L. G; B. Shuriya","Dept of Electronics and Communication Engineering, Kumaraguru College of Technology, Coimbatore, India; Department of Electronics and Communication Engineering, Velalar College of Engineering and Technology, Thindal, India; Department of Computer Science Engineering, PPG Institute of Technology, Coimbatore, India","2025 3rd International Conference on Advancements in Electrical, Electronics, Communication, Computing and Automation (ICAECA)","2 Jun 2025","2025","","","1","6","Protection of soldiers' lives and war readiness in risk-prone areas demands continuous monitoring of health, location, and surroundings. In this paper, a hybrid soldier location tracking, health monitoring, and live video streaming system using smart sensors, RF technology, and ESP32-CAM module is presented. Real-time body temperature, gun detection, oxygen saturation, and heart rate monitoring are based on an ATmega2560 microcontroller and MAX30100 pulse oximeter. Command stations are fed in real-time with secure RF transmit. Real-time video and GPS location are offered to provide situational awareness in order to support timely decisions. The system supports low-latency, high-reliability deployment in hostile ground. Testing is structured to validate robust operation, precise diagnostics, and power conservancy. AI-driven analytics and sophisticated sensor fusion will be the focus of future development for higher battlefield resilience.","","979-8-3315-2543-9","10.1109/ICAECA63854.2025.11012403","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11012403","GPS;heart rate;temperature;soldier","Heart rate;Temperature sensors;Radio frequency;Streaming media;Real-time systems;Telecommunication computing;Systems support;Monitoring;Global Positioning System;Testing","","2","","17","IEEE","2 Jun 2025","4-5 April 2025","4-5 April 2025","IEEE","IEEE Conferences"
"Advancing Digital Economy and Entrepreneurship: Multimodal Data Integration and Frontier-Based Benchmarking for Manufacturing Excellence","B. S. Jayaprakasam; N. R. Dyavani; C. Ubagaram; V. Garikipati; R. R. Mandala; K. M","Cognizant Technology Solutions, Texas, USA; Uber Technologies Inc, California, USA; Tata Consultancy Services, Ohio, USA; Innosoft, Sacramento, CA, USA; Tekzone Systems Inc, California, USA; Department of Information Technology, Nandha college of Technology, Erode, India","2025 2nd International Conference on Software, Systems and Information Technology (SSITCON)","22 Jan 2026","2025","","","1","7","The Digital Economy (DE) and entrepreneurship drive the change in manufacturing through productivity, sustainability, and innovation. To enhance the performance of manufacturing, this work suggests a new design of frontierbased benchmarking and multimodal data fusion. Statistical and machine learning provides patterns in multimodal textual, visual, and numerical data that are disgorged. Frontier benchmarking assists an organization to identify its shortfalls since it compares its performance to the industry bests. The result of the strategies was a 28 percent efficiency and a 35 percent innovation in the industrial units that implemented such strategies. It is guaranteed that such process will yield a DE in which targeted production creates digital entrepreneurial and competitiveness. This is an effective integrated production system that will bring about sustainable industrial development since it is a good decision support system. Taken together, the research demonstrates a scalable and meaningful path in the digital age to manufacturing excellence.","","979-8-3315-2623-8","10.1109/SSITCON66133.2025.11341970","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11341970","digital economy;entrepreneurship;multimodal data;benchmarking;manufacturing;innovation;sustainability;efficiency;analytics;transformation","Productivity;Technological innovation;Visualization;Digital economy;Entrepreneurship;Data integration;Benchmark testing;Software systems;Manufacturing;Sustainable development","","","","26","IEEE","22 Jan 2026","17-18 Oct. 2025","17-18 Oct. 2025","IEEE","IEEE Conferences"
"Service oriented architecture for the integration of clinical and physiological data for real-time event stream processing","R. Kamaleswaran; C. McGregor; J. Percival","Faculty of Health Sciences, University of Ontario Institute of Technology (UOIT), Oshawa, ONT, Canada; Faculty of Health Sciences, Faculty of Business and Information Technology, University of Ontario Institute of Technology (UOIT), Oshawa, ONT, Canada; Faculty of Business and Information Technology, University of Ontario Institute of Technology (UOIT), Oshawa, ONT, Canada",2009 Annual International Conference of the IEEE Engineering in Medicine and Biology Society,"13 Nov 2009","2009","","","1667","1670","This paper proposes a framework for the integration of physiological and clinical health data within a service-oriented architecture framework. This integration will subsequently be used in real-time event stream processing in intelligent patient monitoring devices. Service-oriented architecture offers a unique method of integrating health data as information is collected from multiple medical devices that lack any substantial means of standardization. Employing various services to facilitate the transmission and integration of these data will result in significant improvement in both efficacy and analytical velocity of intelligent patient monitoring systems. We demonstrate this approach within the neonatal intensive care setting.","1558-4615","978-1-4244-3296-7","10.1109/IEMBS.2009.5333884","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5333884","","Service oriented architecture;Biomedical monitoring;Pediatrics;Computational Intelligence Society;Patient monitoring;Intelligent systems;Psychology;Clinical diagnosis;Information technology;Computer architecture","Electronic Health Records;Intensive Care Units, Neonatal;Systems Integration","4","","16","IEEE","13 Nov 2009","3-6 Sept. 2009","3-6 Sept. 2009","IEEE","IEEE Conferences"
"The ICARUS project - Command, Control and Intelligence (C2I)","S. Govindaraj; K. Chintamani; J. Gancet; P. Letier; B. van Lierde; Y. Nevatia; G. De Cubber; D. Serrano; M. Esbri Palomares; J. Bedkowski; C. Armbrust; J. Sanchez; A. Coelho; I. Orbe","Space Applications Services, Zaventem, Belgium; Space Applications Services, Zaventem, Belgium; Space Applications Services, Zaventem, Belgium; Space Applications Services, Zaventem, Belgium; Space Applications Services, Zaventem, Belgium; Space Applications Services, Zaventem, Belgium; RMA, Brussels, Belgium; ASCAMM, Barcelona, Spain; Atos, Madrid, Spain; IMM, Warsaw, Poland; Technische Universitat Kaiserslautem, Germany; Integrasys, Madrid, Spain; University of Porto, Porto, Portugal; Estudios GIS, Minano, Spain","2013 IEEE International Symposium on Safety, Security, and Rescue Robotics (SSRR)","23 Jan 2014","2013","","","1","4","This paper describes the features and concepts behind the Command, Control and Intelligence (C2I) system under development in the ICARUS project, which aims at improving crisis management with the use of unmanned search and rescue robotic appliances embedded and integrated into existing infrastructures. A beneficial C2I system should assist the search and rescue process by enhancing first responder situational awareness, decision making and crisis handling by designing intuitive user interfaces that convey detailed and extensive information about the crisis and its evolution. The different components of C2I, their architectural and functional aspects are described along with the robot platform used for development and field testing.","2374-3247","978-1-4799-0880-6","10.1109/SSRR.2013.6719356","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6719356","","Robot kinematics;Robot sensing systems;Exoskeletons;Three-dimensional displays","","23","","11","IEEE","23 Jan 2014","21-26 Oct. 2013","21-26 Oct. 2013","IEEE","IEEE Conferences"
"Leveraging Artificial Intelligence and Big Data in Healthcare Provider Systems: Enhancing Patient Care and Operational Efficiency","L. P. Gorrepati; R. Kalapala; G. S. Sargam","Software Developer, Camelot Integrated Solutions Inc, Richmond, Virginia, United States of America; AWS Certified Solution Architect, Senior cloud solutions architect, Red Hat Certified Engineer (RHCE), State Compensation Insurance Fund, Pleasanton, CA, USA; Sr. Lead Architect State Compensation Insurance Fund, Pleasanton, CA, USA","2025 Third International Conference on Cyber Physical Systems, Power Electronics and Electric Vehicles (ICPEEV)","22 Dec 2025","2025","","","1","6","The convergence of large-scale data analytics and advanced computational techniques is remaking contemporary healthcare provider systems by facilitating evidence-based clinical and business decision-making. Conventional healthcare infrastructures tend to struggle with fragmented information systems, delayed diagnostics, and ineffective utilization of resources, leading to higher costs and suboptimal patient outcomes. This research introduces a cohesive data-driven healthcare platform that leverages heterogeneous healthcare data streams such as electronic health records (EHRs), imaging, biometric sensors, and administrative workflows to improve diagnostic accuracy and optimize hospital workflows. The system proposed utilizes statistical learning models for early disease detection, risk stratification, and real-time patient monitoring, while distributed big data platforms like Apache Spark provide scalable processing, anomaly detection, and predictive analytics. Experimental validation with retrospective hospital records and simulated sensor data showed a 25.8 % gain in diagnostic accuracy, a reduction in average emergency department wait times by 18.2 %, and a 31.4 % boost in bed occupancy efficiency over current systems. Predictive warning for clinical deterioration attained an accuracy of 0.87, recall of 0.91, and a general classification accuracy of 93.2 %, further emphasizing the system's capability to provide actionable insights in high-stakes settings. These results validate that combining computational intelligence methods and big data technologies has the capability to substantially improve not only the quality of patient treatment but also healthcare operations efficiency, providing a scalable and adaptable solution for next-generation provider systems.","","979-8-3315-8606-5","10.1109/ICPEEV67897.2025.11291497","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11291497","Artificial Intelligence in Healthcare;Big Data Analytics;Electronic Health Records (EHR);Clinical Decision Support Systems;Predictive Healthcare;Hospital Workflow Optimization;Patient Monitoring;Medical Data Integration;Real-Time Analytics;Healthcare Operational Efficiency;Machine Learning in Medicine;Digital Health Infrastructure","Patient monitoring;Accuracy;Hospitals;Medical services;Big Data;Real-time systems;Data models;Planning;Forecasting;Electronic medical records","","","","12","IEEE","22 Dec 2025","25-27 Sept. 2025","25-27 Sept. 2025","IEEE","IEEE Conferences"
"SATURN (Situational awareness tool for urban responder networks)","H. Zwahlen; A. Yahr; D. Berven; M. T. Chan; M. Merfeld; C. Russ; J. Thornton; J. Mapar","M. I. T. Lincoln Laboratory, Lexington, MA, USA; M. I. T. Lincoln Laboratory, Lexington, MA, USA; M. I. T. Lincoln Laboratory, Lexington, MA, USA; M. I. T. Lincoln Laboratory, Lexington, MA, USA; M. I. T. Lincoln Laboratory, Lexington, MA, USA; M. I. T. Lincoln Laboratory, Lexington, MA, USA; M. I. T. Lincoln Laboratory, Lexington, MA, USA; Science and Technology Directorate, Department of Homeland Security, Washington DC, DC, USA",2012 15th International Conference on Information Fusion,"30 Aug 2012","2012","","","2428","2435","SATURN is a prototype system for the intelligent incorporation of output from surveillance camera networks into an enhanced situational awareness display. It is a web-based, service oriented, open standards platform designed to be accessible to any user with a common browser. SATURN fuses information from an array of sensors including real-time feeds from video cameras. The sensor data is displayed within an intuitive map-based view and is coupled with video analytics algorithms, a chat capability, and collaborative tools for annotation. A principal component of the system is the ability to conduct attribute-based searches for people within live video feeds and for vehicles within archived camera footage. This realtime cueing to events involving people or vehicles of interest provides a potential reduction in manpower and shortened response timeline. SATURN is applicable to a broad set of law enforcement, security, and counterterrorism missions typically addressed by urban responders.","","978-0-9824438-5-9","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6290598","video analytics;sensor fusion;video;urban responders","Vehicles;Saturn;Image color analysis;Sensors;Cameras;Streaming media;Surveillance","","","","11","","30 Aug 2012","9-12 July 2012","9-12 July 2012","IEEE","IEEE Conferences"
"Technology Selection for Development of Intellectual Road Maintenance Platform","L. Deksne; J. Vempers; J. Kampars","Dept. of Management Information Technolology, Riga Technical University, Riga, Latvia; SIA ZZ Dats, Riga, Latvia; Dept. of Management Information Technolology, Riga Technical University, Riga, Latvia",2021 62nd International Scientific Conference on Information Technology and Management Science of Riga Technical University (ITMS),"23 Nov 2021","2021","","","1","9","Advanced information systems such as Intellectual road maintenance systems consist of multiple components supporting process integration, big data processing and other functions. A comprehensive literature review is performed to summarize the technologies used to provide similar functions as designed in the winter road maintenance data ecosystem in previous study. Technology assessment for the planned winter road maintenance system using the AHP method is performed. Based on rating made by experts, the most appropriate technologies for platform integration, big data processing, data storage, data streaming and service orchestration are identified.","","978-1-6654-0615-4","10.1109/ITMS52826.2021.9615263","European Regional Development Fund; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9615263","AHP;big data;integration;intellectual road maintenance;technology selection","Roads;Bibliographies;Ecosystems;Memory;Analytic hierarchy process;Maintenance engineering;Big Data","","1","","31","IEEE","23 Nov 2021","14-15 Oct. 2021","14-15 Oct. 2021","IEEE","IEEE Conferences"
"On hierarchical multimedia information retrieval","J. You; T. Dillon; J. Liu; E. Pissaloux","School of Computing & Information Technology, Griffith University, QLD, Australia; Hong Kong Polytechnic University, Hong Kong, China; Hong Kong Polytechnic University, Hong Kong, China; Laboratoire de Perception, Université de Rouen, France",Proceedings 2001 International Conference on Image Processing (Cat. No.01CH37205),"7 Aug 2002","2001","2","","729","732 vol.2","This paper presents a data warehousing approach to hierarchical multimedia information retrieval. To tackle the key issues such as multimedia data representation, storage, integration, indexing, similarity measures, searching methods and query processing, the proposed algorithms allow one: (1) to extend the concepts of conventional data warehouse and multimedia databases to multimedia data warehouses for effective data representation and storage; (2) to develop a multimedia starflake schema to integrate multiple data streams for hierarchical data representation and indexing; (3) to apply data aggregation techniques for decision support to speed up query processing and searching. In addition, the new system architecture is compared with a conventional database structure. Furthermore, a case study is presented to illustrate the development of a content-based image retrieval system for cyclone pattern recognition. We conclude that the proposed approach can be applied to other multimedia systems with effective data storage, retrieval and integration.","","0-7803-6725-1","10.1109/ICIP.2001.958597","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=958597","","Information retrieval;Multimedia databases;Streaming media;Indexing;Query processing;Data warehouses;Warehousing;Velocity measurement;Image databases;Image retrieval","","2","1","8","IEEE","7 Aug 2002","7-10 Oct. 2001","7-10 Oct. 2001","IEEE","IEEE Conferences"
"A Survey on Event Detection Models from Geo Tagged Twitter Stream","N. V; S. Jaganathan","Department of Information Technology, Sri Sairam Engineering College, Chennai, Tamilnadu, India; Department of Computer Science & Engineering, Sri Sivasubramaniya Nadar College of Engineering, Chennai, Tamilnadu, India",2021 4th International Conference on Computing and Communications Technologies (ICCCT),"18 Feb 2022","2021","","","533","537","GeoStreams are spatio temporal continuous data streams which has the spatial information. Spatial information in simple terms is the location details of any surface on the earth. These location details are basically specified by its latitude and longitude values and also have more attributes than location specific information which may be a non-spatial data attribute too. Spatio-temporal documents which arrives continuously as data streams offers basic required information about the various local events. This Paper provides an overview of the various models to detect the events and to discover the trending topics using the geo tagged tweet streams with their implementation, comparison of various parameters and the challenges in the existing models.","","978-1-6654-1447-0","10.1109/ICCCT53315.2021.9711759","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9711759","Geo Streams;Spatio-temporal;Geo spatial text mining;Event detection;Twitter Stream","Earth;Decision support systems;Social networking (online);Event detection;Computational modeling;Blogs;Traffic control","","","","16","IEEE","18 Feb 2022","16-17 Dec. 2021","16-17 Dec. 2021","IEEE","IEEE Conferences"
"Acceptance of automatic situation assessment in surveillance systems","Y. Fischer; J. Beyerer","Vision and Fusion Laboratory, Karlsruhe Institute of Technology, Karlsruhe, Germany; System Technologies and Image Exploitation (IOSB), Fraunhofer Institute of Optronics, Karlsruhe, Germany",2012 IEEE International Multi-Disciplinary Conference on Cognitive Methods in Situation Awareness and Decision Support,"23 Apr 2012","2012","","","324","331","In today's surveillance systems, there is a need for enhancing the situation awareness of an operator. Supporting the situation assessment process can be done by extending the system with a module for automatic interpretation of the observed environment. In this article we introduce a consistent terminology for the domain of intelligent surveillance systems. We clarify the separation of the real world and the world model, which is used for the internal representation in the system. For the definition of an automatic situation assessment module, we make use of an existing conceptual framework. We will further introduce a concept for an internal representation of situations of interest and show how the existence of such situations can be inferred from sensor observations. Based on these considerations, an automatic situation assessment module for a maritime surveillance system was developed. The module was evaluated with a small user group and the results show that such an automatic support reduces the workload of the user and is highly accepted.","2379-1675","978-1-4673-0345-3","10.1109/CogSIMA.2012.6188404","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6188404","","Surveillance;Bayesian methods;Hidden Markov models;Data models;Streaming media;Joints;Character recognition","","5","","13","IEEE","23 Apr 2012","6-8 March 2012","6-8 March 2012","IEEE","IEEE Conferences"
"Complex Event Processing for object tracking and intrusion detection in Wireless Sensor Networks","R. Bhargavi; V. Vaidehi; P. T. V. Bhuvaneswari; P. Balamuralidhar; M. G. Chandra","Department of IT, Anna Univerisity, Chennai, India; Department of IT, MIT, Anna University, Chennai, India; Department of Electronics, Anna University, Chennai, India; TCS Innovation Lab, Banglore, India; TCS Innovation Lab, Banglore, India",2010 11th International Conference on Control Automation Robotics & Vision,"4 Feb 2011","2010","","","848","853","Complex Event Processing (CEP) has received wider acceptability due to its systematic and multilevel architecture driven concept approach. CEP is an emerging technology in the field of data processing and identifying patterns of interest from multiple streams of events. High levels of integrated self learning applications can be developed. CEP is used in development of applications which have to deal with voluminous streams of incoming data with the task of finding meaningful events or patterns of events, and respond to the events of interest in real time. In this paper a CEP based application for object detection tracking in a Wireless Sensor Network (WSN) environment is proposed. Also the detection of an intruder using semantic query processing is proposed. ESPER, an open source Complex Event Processing engine is used to develop the application.","","978-1-4244-7815-6","10.1109/ICARCV.2010.5707288","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5707288","CEP;Wireless Sensor Network;Semantic Query;Intrusion;ESPER","Radiofrequency identification;Engines;Wireless sensor networks;Servers;Cameras;Real time systems;Streaming media","","8","","9","IEEE","4 Feb 2011","7-10 Dec. 2010","7-10 Dec. 2010","IEEE","IEEE Conferences"
"Designing a fusion of visible and infra-red camera streams for remote tower operations","A. Papenfuss; F. Reuschling; J. Jakobi; T. Rambau; E. Michaelsen; N. Scherer-Negenborn","Institut für Flugführung, Lilienthalplatz 7, Braunschweig, Germany; Institut für Flugführung, Lilienthalplatz 7, Braunschweig, Germany; Institut für Flugführung, Lilienthalplatz 7, Braunschweig, Germany; Institut für Flugführung, Lilienthalplatz 7, Braunschweig, Germany; Department Object Recognition, Fraunhofer-IOSB, Gutleuthausstrasse 1, Ettlingen, Germany; Department Object Recognition, Fraunhofer-IOSB, Gutleuthausstrasse 1, Ettlingen, Germany",2020 IEEE Aerospace Conference,"21 Aug 2020","2020","","","1","11","The research project INVIDEON evaluated requirements, technical solutions and the benefit of fusing visible (VIS) and infra-red (IR) spectrum camera streams into a single panorama video stream. In this paper, the design process for developing a usable and accepted fusion is described. As both sensors have strengthens and weaknesses, INVIDEON proposes a fused panorama optimized out of both sensors to be presented to the ATC officer (ATCO). This paper gives an overview of the project and reports results of acceptance and usability of the INVIDEON solution. The process of supporting the definition of requirements by means of rapid prototyping and taking a user-centered approach is described. Main findings of requirements for fusing VIS and IR camera data for remote tower operations are highlighted and set into context with the air traffic controller's tasks. A specific fusion approach was developed within the project and evaluated by means of recorded IR and VIS data. For evaluation, a testbed was set up at a regional airport and data representing different visibility conditions were selected out of 70 days data recordings. Five air traffic controllers participated in the final evaluation. Subjective data on perceived usability, situational awareness and trust in automation was assessed. Furthermore, qualitative data on HMI design and optimization potential from debriefings and comments was collected and clustered.","1095-323X","978-1-7281-2734-7","10.1109/AERO47225.2020.9172645","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9172645","","Poles and towers;Sensor fusion;Streaming media;Cameras;Rapid prototyping;Sensors;Recording;Usability;Streams;Optimization","","2","","22","IEEE","21 Aug 2020","7-14 March 2020","7-14 March 2020","IEEE","IEEE Conferences"
