"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Optimizing File Similarity Search Techniques in Data Lakes using Parallel Processing and Big Data Frameworks","S. S. Daoud Saad; A. Alserafi","Department of Business Informatics, German University in Cairo, Cairo, Egypt; Department of Business Informatics, German University in Cairo, Cairo, Egypt",2023 2nd International Conference on Smart Cities 4.0,"16 May 2024","2023","","","401","406","Smart cities generate a massive amount of disparate data from multiple sources, necessitating the use of Data Lakes for efficient storage and management, especially with the advent of Big Data. However, it is critical to use appropriate search techniques and governance to prevent the Data Lake from becoming a data swamp. The Data Lake encompasses a wide range of documents and topics, which makes finding similar datasets, e.g., through schema matching approaches, difficult and computationally intensive. In this paper, we propose an approach that leverages Data Lakes and Big Data frameworks to improve the search for related or near-identical structured textual datasets. We present a framework for re-implementing the early pruning algorithm “DS-Prox” within a Big Data framework using Spark. The framework involves prototyping with two machine learning models: a Multilayer Perceptron neural network and a Random Forest ensemble learner. The effectiveness of our approach is demonstrated with good accuracy levels, highlighting the benefits of managing heterogeneous Big Data in Data Lakes.","","978-1-6654-7430-6","10.1109/SmartCities4.056956.2023.10526156","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10526156","Big Data Frameworks;Data Lakes;Early Pruning Algorithms;Parallel Processing;Similarity Search","Data lakes;Machine learning algorithms;Smart cities;Neural networks;Parallel processing;Multilayer perceptrons;Big Data applications","","","","23","IEEE","16 May 2024","22-24 Oct. 2023","22-24 Oct. 2023","IEEE","IEEE Conferences"
"An OPC UA-based industrial Big Data architecture","E. Hirsch; S. Hoher; S. Huber","JR Centre for Intelligent and Secure Industrial Automation, Salzburg University of Applied Sciences, Puch, Austria; JR Centre for Intelligent and Secure Industrial Automation, Salzburg University of Applied Sciences, Puch, Austria; JR Centre for Intelligent and Secure Industrial Automation, Salzburg University of Applied Sciences, Puch, Austria",2023 IEEE 21st International Conference on Industrial Informatics (INDIN),"22 Aug 2023","2023","","","1","7","Industry 4.0 factories are complex and data-driven. Data is yielded from many sources, including sensors, PLCs, and other devices, but also from IT, like ERP or CRM systems. We ask how to collect and process this data in a way, such that it includes metadata and can be used for industrial analytics or to derive intelligent support systems. This paper describes a new, query model based approach, which uses a big data architecture to capture data from various sources using OPC UA as a foundation. It buffers and preprocesses the information for the purpose of harmonizing and providing a holistic state space of a factory, as well as mappings to the current state of a production site. That information can be made available to multiple processing sinks, decoupled from the data sources, which enables them to work with the information without interfering with devices of the production, disturbing the network devices they are working in, or influencing the production process negatively. Metadata and connected semantic information is kept throughout the process, allowing to feed algorithms with meaningful data, so that it can be accessed in its entirety to perform time series analysis, machine learning or similar evaluations as well as replaying the data from the buffer for repeatable simulations.","2378-363X","978-1-6654-9313-0","10.1109/INDIN51400.2023.10217899","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10217899","OPC UA;query model;IT/OT integration;information model;data retrieval;device decoupling;big data","Performance evaluation;Machine learning algorithms;Soft sensors;Time series analysis;Semantics;Machine learning;Metadata","","9","","29","IEEE","22 Aug 2023","18-20 July 2023","18-20 July 2023","IEEE","IEEE Conferences"
"A Model for the Analytical Performance of Data Lake in Stock Market Analysis with Databricks Delta Lake","S. Kamalakkannan; A. Yasmin; A. R; P. Kavitha","Department of Information Technology, School of Computing Sciences, Vels Institute of Science, Technology & Advanced Studies, Pallavaram, Chennai, India; Department of Computer Science, JBAS College for women, Chennai, India; Faculty of Computing, Engineering and Science, University of South Wales, Treforest/Newport Campus, United Kingdom; Department of Computer Applications, School of Computing Sciences, Vels Institute of Science, Technology & Advanced Studies, Pallavaram, Chennai, India",2023 International Conference on Self Sustainable Artificial Intelligence Systems (ICSSAS),"6 Dec 2023","2023","","","1065","1071","Stock market investments are highly rewarding but also high in risk. Modern investors use variety of tools to take informed investment decisions. In the current era of digital world, financial service industry has generated huge volume and immense verities of data with extreme speed. Due to the rapid growth in data collection and the heterogeneous nature and complexity of the data, there is a need for Big Data analytical solution that would be able to deal with the stock market data. Large volumes of unstructured, heterogeneous raw data can be stored in a massively scalable manner using data lakes, which are the ideal solution to the big data storage conundrum. The ability of a data lake to preserve data in its original format while processing it at runtime using a schema on-read technique is its key feature. The challenge faced in the data lake is performing analytics which is a significant tool to calculate and analyze the stock market. The proposed architecture of Azure Databricks DeltaLake (ADDL) with Azure DataLake Storage Generation 2 (ADLSG2) is used for analytical processes like Fibonacci retracement for better stock analysis, which aid in forecasting the market price for better investment. As a result, the research focus is to produce a storage having read as well as write capabilities by taking into consideration the Extract-Load-Transform (ELT) operation on the datasource. In this experimental databricks implementation, runtime is performed using open source of Apache Spark API and a highly improved execution engine, which results in a significant performance improvement when comparing to the standard source of Apache Spark available on the ADLS platform. Additionally, the Fibonacci retracement level calculation is achieved with the analytics and forecasting of test close price with various ML and DL techniques such as KNN, LSTM are compared with original price of the test data for better prediction of forecast close price.","","979-8-3503-0085-7","10.1109/ICSSAS57918.2023.10331900","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10331900","Big data analytics;ADLSG2;Databricks Delta Lake;ELT;stock market;Fibonacci retracement;LSTM;Apache spark","Cloud computing;Runtime;Costs;Cluster computing;Lakes;Writing;Big Data applications","","1","","22","IEEE","6 Dec 2023","18-20 Oct. 2023","18-20 Oct. 2023","IEEE","IEEE Conferences"
"Big Data Platform for Educational Analytics","A. A. Munshi; A. Alhindi","Department of Computer Engineering, Umm Al-Qura University, Makkah, Saudi Arabia; Department of Computer Science, Umm Al-Qura University, Makkah, Saudi Arabia",IEEE Access,"8 Apr 2021","2021","9","","52883","52890","Huge amounts of educational data are being produced, and a common challenge that many educational organizations confront, is finding an effective method to harness and analyze this data for continuously delivering enhanced education. Nowadays, the educational data is evolving and has become large in volume, wide in variety and high in velocity. This produced data needs to be handled in an efficient manner to extract value and make informed decisions. For that, this paper confronts such data as a big data challenge and presents a comprehensive platform tailored to perform educational big data analytical applications. Further, present an effective environment for non-data scientists and people in the educational sector to apply their demanding educational big data applications. The implementation stages of the educational big data platform on a cloud computing platform and the organization of educational data in a data lake architecture are highlighted. Furthermore, two analytical applications are performed to test the feasibility of the presented platform in discovering knowledge that potentially promotes the educational institutions.","2169-3536","","10.1109/ACCESS.2021.3070737","Deanship of Scientific Research at Umm Al-Qura University(grant numbers:19-COM-1-01-0017); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9393907","Artificial intelligence in education;education;educational big data;educational data mining","Big Data;Lakes;Education;Organizations;Data mining;Data analysis;Production","","31","","31","CCBY","2 Apr 2021","2021","","IEEE","IEEE Journals"
"Survey of Big Data Architectures and Frameworks on Kubernetes: Challenges, Solutions, and Future Directions","P. Josyula; A. Kumar; G. Hiremath","Staff Salesforce, San Francisco, USA; Staff Salesforce, San Francisco, USA; Salesforce, Dallas, USA",2025 10th International Conference on Big Data Analytics (ICBDA),"4 Nov 2025","2025","","","1","8","The convergence of big data processing frameworks and container orchestration platforms, particularly, Kubernetes, represents a new path for modern data infrastructure. This comprehensive survey examines the evolving landscape of Big Data deployments in Kubernetes, analyzing traditional frameworks refactored for containerized environments with new native ones under development. We investigate significant challenges in stateful storage management, scheduling of resources, and performance optimization. Through systematic analysis of current approaches and architectures, we identify patterns, best practices, and areas requiring further research work. According to our observations, though, Kubernetes offers compelling advantages for Big Data workloads, several technical challenges remain in achieving optimal performance and reliability.","2832-3734","979-8-3315-0393-2","10.1109/ICBDA65366.2025.11211300","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11211300","Big Data;Kubernetes;Container Orchestration;Distributed Computing;Cloud Native;Data Processing;Resource Management;Containerization","Surveys;Systematics;Storage management;Computer architecture;Big Data;Containers;Security;Resource management;Reliability;Optimization","","","","34","IEEE","4 Nov 2025","13-15 March 2025","13-15 March 2025","IEEE","IEEE Conferences"
"Challenges and Opportunities in Big Data Analytics for Industry 4.0: A Systematic Evaluation of Current Architectures","A. R. Kretzer; F. Barreto Vavassori Benitti; F. Siqueira","Department of Informatics and Statistics (INE), Federal University of Santa Catarina (UFSC), Florianópolis, Santa Catarina, Brazil; Department of Informatics and Statistics (INE), Federal University of Santa Catarina (UFSC), Florianópolis, Santa Catarina, Brazil; Department of Informatics and Statistics (INE), Federal University of Santa Catarina (UFSC), Florianópolis, Santa Catarina, Brazil",IEEE Access,"30 Oct 2025","2025","13","","183419","183447","The current efforts to integrate Big Data Analytics (BDA) into Industry 4.0 manufacturing systems, despite their usefulness for enhancing data-driven decision-making, are constrained by the lack of architectural standards for data management. This systematic mapping study analyzes many BDA architectures proposed in the literature, revealing a fragmented landscape in which the proposed architectures are largely conceptual with limited industrial validation. Our analysis identifies dominant technological patterns, such as Apache Kafka for ingestion, Spark for processing, and Hadoop and Hive for storage, with the majority of implementations favoring open-source solutions. Despite their theoretical importance, real-time analytics capabilities remain underutilized in practice. This study synthesizes a unified conceptual reference architecture with eight fundamental layers to provide a framework for comparative analysis. We document an imbalance in layer development: storage and processing receive comprehensive attention while querying, infrastructure management, and monitoring layers remain underdeveloped. Implementation approaches show distinct patterns in deployment strategies and data handling, with structured and semi-structured data well supported, whereas unstructured data integration presents ongoing challenges. Future research should focus on developing standardized modular frameworks, benchmarking methodologies, and integrating modern data lakehouse architectures to bridge the gap between theoretical proposals and production-ready systems.","2169-3536","","10.1109/ACCESS.2025.3624558","Coordenação de Aperfeiçoamento de Pessoal de Nível Superior (CAPES) (Research Organization Registry (ROR) identifier: 00x0ma614) for the Article Processing Charge; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11214321","Big data analytics (BDA);Industry 4.0;Industrial Internet of Things (IIoT);smart manufacturing;cyber-physical systems (CPS);data lake","Fourth Industrial Revolution;Manufacturing;Systematics;Computer architecture;Artificial intelligence;Pipelines;Industrial Internet of Things;Big Data applications;Computer science;Focusing","","","","86","CCBY","22 Oct 2025","2025","","IEEE","IEEE Journals"
"Data Lakehouse for Time Series Data: A Systematic Literature Review","M. Pohl; N. D. Wijemanne; D. Staegemann; C. Haertel; C. Daase; D. Dreschel; D. S. Walia; A. Osterthun; J. Reibert; K. Turowski","German Aerospace Center (DLR), Institute of Data Science, Jena, Germany; German Aerospace Center (DLR), Institute of Data Science, Jena, Germany; Faculty of Computer Science, Otto von Guericke University, Magdeburg, Germany; Faculty of Computer Science, Otto von Guericke University, Magdeburg, Germany; Faculty of Computer Science, Otto von Guericke University, Magdeburg, Germany; Faculty of Computer Science, Otto von Guericke University, Magdeburg, Germany; Faculty of Computer Science, Otto von Guericke University, Magdeburg, Germany; German Aerospace Center (DLR), Institute of Data Science, Jena, Germany; German Aerospace Center (DLR), Institute of Data Science, Jena, Germany; Faculty of Computer Science, Otto von Guericke University, Magdeburg, Germany",2024 IEEE International Conference on Big Data (BigData),"16 Jan 2025","2024","","","5833","5842","As data continues to grow exponentially, the fields of data management and analytics must evolve to ensure efficient data ingestion, knowledge extraction, and scalability. The Data Lakehouse architecture, which combines the best features of Data Warehouses and Data Lakes, has emerged as a potential solution. However, to fully leverage the capabilities of Data Lakehouses for time series data, it is crucial to understand the unique challenges and opportunities they present. This literature review examines proposed Data Lakehouse architectures specifically for time series data, exploring their implementation, the software technologies used, and potential real-world applications. The focus is on comparing these architectures to identify the most suitable technologies for similar implementations. Through an in-depth analysis, this study emphasizes the importance of optimizing configurations to enhance system performance and scalability, particularly for data analysis and artificial intelligence (AI) workloads.","2573-2978","979-8-3503-6248-0","10.1109/BigData62323.2024.10825961","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10825961","Data Lakehouse;Time Series Data;Temporal Data;Virtual Data Warehouse;Literature Review","Data analysis;Costs;Scalability;Time series analysis;Computer architecture;Data warehouses;Big Data applications;Data mining;Artificial intelligence;Systematic literature review","","","","29","IEEE","16 Jan 2025","15-18 Dec. 2024","15-18 Dec. 2024","IEEE","IEEE Conferences"
"Proposing Big Data Architecture for Addressing Dropout Problem in MOOC Platforms","A. -K. Nguyen; D. -K. Nguyen; K. T. VO; T. Nguyen; T. -A. Nguyen-Hoang; N. -T. Dinh; H. -T. Nguyen","Faculty of Information Science and Engineering, University of Information Technology, Ho Chi Minh City, Vietnam; Faculty of Information Science and Engineering, University of Information Technology, Ho Chi Minh City, Vietnam; Faculty of Information Science and Engineering, University of Information Technology, Ho Chi Minh City, Vietnam; Faculty of Information Science and Engineering, University of Information Technology, Ho Chi Minh City, Vietnam; Faculty of Information Science and Engineering, University of Information Technology, Ho Chi Minh City, Vietnam; The Industrial University of Ho Chi Minh City, Vietnam; Aalto University, Finland",2024 International Conference on Advanced Technologies for Communications (ATC),"7 Mar 2025","2024","","","522","527","Accessing academic knowledge on Massive Open Online Courses (MOOCs) has made learning more convenient with flexible schedules and a vast array of course options. The common weakness of these platforms, however, lies in the difficulty of controlling learners' behaviour. Noone can know for certain whether the level of engagement during learning is sufficient for learners to fully grasp the knowledge, or whether learners may fail to complete the courses they have enrolled in, leading to dropout behaviour. In this study, we also ap-plied an artificial intelligence model to predict whether current students can complete the course, enabling quick detection of dropout behaviour and timely preventive measures. Based on the proposed architecture, a real-time monitoring, analysis, and management application system for learner behavior can be developed. This empowers course managers to detect which learners might drop out of which courses, enabling timely alerts to learners for adjusting their study plans or, on a broader scale, restructuring the organization of courses with excessively high dropout rates. To maximize scalability with the increasing volume of MOOC data and applicability across different MOOC platforms, our architecture will be built on the Microsoft Azure Cloud computing service, utilizing modern and renowned big data technologies to perform tasks ranging from streaming data collection, batch data processing, distributed processing of large-scale data, to storing data in any format with the latest data lakehouse storage architecture, and real-time data visualization and anomaly detection through integrated models.","2162-1039","979-8-3503-5398-3","10.1109/ATC63255.2024.10908166","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10908166","big data architecture;clickstream data;MOOC;dropout prediction","Computer aided instruction;Distributed processing;Electronic learning;Scalability;Distributed databases;Computer architecture;Predictive models;Real-time systems;Data models;Monitoring","","2","","19","IEEE","7 Mar 2025","17-19 Oct. 2024","17-19 Oct. 2024","IEEE","IEEE Conferences"
"Applying the Big Data Technologies for Enhancing Maritime Interoperability Framework","Z. Paladin; N. Kapidani; E. Kočan; T. Nicoletti; G. Vosinakis; A. Astyakopoulos; C. Bolakis; M. Moutzouris","Administration for Maritime Safety and Port Management of Montenegro (AMSPM), Bar, Montenegro; Administration for Maritime Safety and Port Management of Montenegro (AMSPM), Bar, Montenegro; Faculty of Electrical Engineering, University of Montenegro (UoM), Podgorica, Montenegro; Engineering I.I., S.p.A., (ENG), Milano, Italy; Institute of Communication and Computer Systems (ICCS), Athens, Greece; The Center of Security Studies (KEMEA), Ministry of Citizen Protection, Athens, Greece; The Center of Security Studies (KEMEA), Ministry of Citizen Protection, Athens, Greece; SATWAYS LTD, Athens, Greece",2022 30th Telecommunications Forum (TELFOR),"22 Dec 2022","2022","","","1","4","In this paper, we present the core applications of data lakes and other big data infrastructure technologies for the purpose of enhancing the maritime interoperability framework and ensuring resilient collaboration among agencies. The approach is based on the deployment of multi-layered & semantically enabled Data Lakes for storing various maritime data collected from heterogeneous sensors, and on the information exchange process through the Common Information Sharing Environment (CISE) network using advanced Command and Control (C2) platforms. The results of this paper are derived from the EU-funded project EFFECTOR, highlighting the significant contribution of advanced solutions using Artificial Intelligence algorithms and supporting UAV and C2 technologies to various operations at sea. The validation survey results collected from end-users after the execution of the maritime trials are presented as well.","","978-1-6654-7273-9","10.1109/TELFOR56187.2022.9983697","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9983697","Big Data;Data Lake;CISE;UAV;Maritime C2","Command and control systems;Surveillance;Process control;Big Data applications;Market research;Safety;Telecommunications","","3","","22","IEEE","22 Dec 2022","15-16 Nov. 2022","15-16 Nov. 2022","IEEE","IEEE Conferences"
"Towards adopting Big Data technologies by mobile networks operators: A Moroccan case study","H. Daki; A. El Hannani; A. Aqqal; A. Haidine; A. Dahbi; H. Ouahmane","Laboratory of Information Technologies, University of Chouaib Doukkali, El Jadida, Morocco; Laboratory of Information Technologies, University of Chouaib Doukkali, El Jadida, Morocco; Laboratory of Information Technologies, University of Chouaib Doukkali, El Jadida, Morocco; Laboratory of Information Technologies, University of Chouaib Doukkali, El Jadida, Morocco; Laboratory of Information Technologies, University of Chouaib Doukkali, El Jadida, Morocco; Laboratory of Information Technologies, University of Chouaib Doukkali, El Jadida, Morocco",2016 2nd International Conference on Cloud Computing Technologies and Applications (CloudTech),"9 Feb 2017","2016","","","154","161","Big Data is the term for large and complex data sets that are difficult to treat using traditional management tools. Nowadays, Big Data has an important role in different industries. This huge quantity of datasets can be a great opportunity to help many organizations to understand quantified results better, improve their decisions and be able to make predictive actions to generate more revenues. Many networking infrastructures relay on Big Data applications to make daily activities smarter and faster. In this paper we present the case of a Moroccan operator which migrated from a manual reporting process to a fully automated one in order to have high interactivity, optimal management and great vision on their networks performance indicators. Furthermore, we discuss Big Data opportunities for the mobile network operators (MNO) and propose a Big Data architecture that may be adopted by the Moroccan MNO to overcome the limits of the traditional technologies used in the automatic reporting system.","","978-1-4673-8894-8","10.1109/CloudTech.2016.7847693","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7847693","Big Data;Mobile Networks Operator (MNO);Reporting;Key Performance Indicators (KPIs);Data Analytics","Relational databases;Business","","5","","28","IEEE","9 Feb 2017","24-26 May 2016","24-26 May 2016","IEEE","IEEE Conferences"
"Data Engineering: An Overview from a Future Perspective","A. Jain; Sumit; C. Monga; S. Mittal","Chitkara University Institute of Engineering and Technology Chitkara University, Rajpura, Punjab, India; Chitkara University Institute of Engineering and Technology Chitkara University, Rajpura, Punjab, India; Chitkara University Institute of Engineering and Technology Chitkara University, Rajpura, Punjab, India; Chitkara University Institute of Engineering and Technology Chitkara University, Rajpura, Punjab, India",2023 6th International Conference on Contemporary Computing and Informatics (IC3I),"26 Jan 2024","2023","6","","653","659","Data engineering is now an essential subject for handling, processing, and analysing big data as the amount of data collected is increasing exponentially. This paper gives a future-focused overview of data engineering. The creation, building, upkeep, and optimization of data architecture, infrastructure, and pipelines are all essential components of data engineering, a field within data science. Data pipelines that can effectively process massive volumes of data from diverse sources and formats must be built using data engineering techniques that are reliable, scalable, and flexible. Data warehousing, data modelling, SQL databases, NoSQL databases, and Apache Hadoop and Spark are just a few examples of the tools and technologies that fall under the broad umbrella of data engineering. Data scientists, analysts, and business users should have rapid access to correct data, which is the main objective of data engineering. In addition to optimizing data storage and performance, data engineering also entails guaranteeing the quality, integrity, and security of the data. Data engineering is an essential phase in the workflow for data scientists since it enables them to carry out advanced analytics, machine learning, and other data-driven operations. In conclusion, data engineering is a vital part of the ecosystem for data science, which offers the tools and infrastructure required for data processing and analysis. Companies may build strong, scalable data pipelines that foster business insights and innovation by utilizing best practices in data engineering. Data engineering is an important field that will continue to grow and transform in the coming years. Data engineers and organizations that can adapt to change and take advantage of emerging technologies and trends will be in the best position to succeed in a data-driven future.","","979-8-3503-0448-0","10.1109/IC3I59117.2023.10398128","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10398128","Data Engineering;Data Architecture;Pipelines;Data -Scientists;Data Science","Technological innovation;Databases;Pipelines;Machine learning;Big Data;Data science;Data engineering","","3","","41","IEEE","26 Jan 2024","14-16 Sept. 2023","14-16 Sept. 2023","IEEE","IEEE Conferences"
"Chapter 8: Data Lakes","A. Khan",NA,Business Intelligence and Data Analysis in the Age of AI,"","2025","","","111","124","","","9781501523014","","","https://ieeexplore.ieee.org/xpl/ebooks/bookPdfWithBanner.jsp?fileName=11049750.pdf&bkn=11049583&pdfType=chapter","","","","","","","","24 Jun 2025","","","De Gruyter","De Gruyter eBook Chapters"
"Improving High data rates in Milli meter Wave Communication networks via Long short term memory Technique","P. Govindhan; K. Kumar","Electronics and Communication Engineering, Puducherry Technological University, Puducherry, India; Electronics and Communication Engineering, Puducherry Technological University, Puducherry, India",2023 International Conference on Advancement in Computation & Computer Technologies (InCACCT),"8 Jun 2023","2023","","","1","4","In present scenarios the mobile users except for Seamless communication, mobile esports gaming, hybrid classrooms, and playground parks, massive mobile performance, no lag video with best 5G Connections. This huge volume of data transmission is supported by big data architecture as a backbone of the internet. Big data architecture is modelled with handling processing, recovery, breakdown and analysis of information that is high volume or with complex design pattern when compared with traditional database systems, with this existing design in this paper we are integrating the mixed-mode millimeter -wave data transmission design for better network capacity with high data rates, throughput, coverage, and performance in both indoor and outdoor environments. Machine Learning has the potential to resolve the problems in the design of communication networks, In particular, we create a network design with our theoretical approach that evaluates the download speed of the user equipment by modeling the connection between a big data system and mm-wave antenna system. Long Short-term memory algorithm is used to predict the mm-wave antenna group in a time-series manner for data transmission to improve the performance of a network. The result proves the better throughput when compared with non-big data architecture and with this proposed","","979-8-3503-9648-5","10.1109/InCACCT57535.2023.10141767","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10141767","millimeter-wave;5G;ML LSTM;and big data","Solid modeling;Transmitting antennas;Computer architecture;Big Data;Throughput;Prediction algorithms;Data models","","1","","12","IEEE","8 Jun 2023","5-6 May 2023","5-6 May 2023","IEEE","IEEE Conferences"
"The Application of the Big Data Algorithm for Pipeline Lifetime Analysis","J. Gu; H. Zhang; L. Chen; S. Lian","China University of Petroleum, Beijing; China University of Petroleum, Beijing; China University of Petroleum, Beijing; China University of Petroleum, Beijing",2019 Chinese Automation Congress (CAC),"13 Feb 2020","2019","","","824","829","Oil and gas pipeline integrity management has always been a field of huge data accumulation. In recent years, the rise of big data technology has provided new ideas for pipeline integrity evaluation technology. Firstly, this paper systematically studies the key technologies related to the lifetime analysis of oil and gas pipelines and big data. Meanwhile, we also studies the next generation oil and gas pipeline big data system architecture, the development direction of big data architecture tends to be batch-stream unified and integrated. We completes the model establishment process from theoretical derivation, algorithm design and gives the key algorithm steps to accurately predict the pipeline inspection period. From the results, in the single models the minimum risk decision based on Naive Bayes is the best, the accuracy rate is 91.86%, and in the ensemble model the accuracy of GBDT is slightly better than that of the random forest, which accuracy rate reached 99.7%. In contrast, the ensemble learning method has a much better dataset fitting performance, which provides an idea for the selection of the algorithm in engineering applications.","2688-0938","978-1-7281-4094-0","10.1109/CAC48633.2019.8996228","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8996228","big data;pipeline integrity;remaining life prediction;machine learning;ensemble learning","Pipelines;Oils;Big Data;Support vector machines;Mathematical model;Bayes methods;Predictive models","","4","","14","IEEE","13 Feb 2020","22-24 Nov. 2019","22-24 Nov. 2019","IEEE","IEEE Conferences"
"Essential PySpark for Scalable Data Analytics: A beginner's guide to harnessing the power and ease of PySpark 3","S. Nudurupati",NA,Essential PySpark for Scalable Data Analytics: A beginner's guide to harnessing the power and ease of PySpark 3,"","2021","","","","","Get started with distributed computing using PySpark, a single unified framework to solve end-to-end data analytics at scaleKey FeaturesDiscover how to convert huge amounts of raw data into meaningful and actionable insightsUse Spark's unified analytics engine for end-to-end analytics, from data preparation to predictive analyticsPerform data ingestion, cleansing, and integration for ML, data analytics, and data visualizationBook DescriptionApache Spark is a unified data analytics engine designed to process huge volumes of data quickly and efficiently. PySpark is Apache Spark's Python language API, which offers Python developers an easy-to-use scalable data analytics framework. Essential PySpark for Scalable Data Analytics starts by exploring the distributed computing paradigm and provides a high-level overview of Apache Spark. You'll begin your analytics journey with the data engineering process, learning how to perform data ingestion, cleansing, and integration at scale. This book helps you build real-time analytics pipelines that help you gain insights faster. You'll then discover methods for building cloud-based data lakes, and explore Delta Lake, which brings reliability to data lakes. The book also covers Data Lakehouse, an emerging paradigm, which combines the structure and performance of a data warehouse with the scalability of cloud-based data lakes. Later, you'll perform scalable data science and machine learning tasks using PySpark, such as data preparation, feature engineering, and model training and productionization. Finally, you'll learn ways to scale out standard Python ML libraries along with a new pandas API on top of PySpark called Koalas. By the end of this PySpark book, you'll be able to harness the power of PySpark to solve business problems.What you will learnUnderstand the role of distributed computing in the world of big dataGain an appreciation for Apache Spark as the de facto go-to for big data processingScale out your data analytics process using Apache SparkBuild data pipelines using data lakes, and perform data visualization with PySpark and Spark SQLLeverage the cloud to build truly scalable and real-time data analytics applicationsExplore the applications of data science and scalable machine learning with PySparkIntegrate your clean and curated data with BI and SQL analysis toolsWho this book is forThis book is for practicing data engineers, data scientists, data analysts, and data enthusiasts who are already using data analytics to explore distributed and scalable data analytics. Basic to intermediate knowledge of the disciplines of data engineering, data science, and SQL analytics is expected. General proficiency in using any programming language, especially Python, and working knowledge of performing data analytics using frameworks such as pandas and SQL will help you to get the most out of this book.","","9781800563094","","","https://ieeexplore.ieee.org/xpl/ebooks/bookPdfWithBanner.jsp?fileName=10162348.pdf&bkn=10162348&pdfType=book","","","","","","","","27 Jun 2023","","","Packt Publishing","Packt Publishing eBooks"
"Simplify Big Data Analytics with Amazon EMR: A beginner’s guide to learning and implementing Amazon EMR for building data analytics solutions","S. Mishra",NA,Simplify Big Data Analytics with Amazon EMR: A beginner’s guide to learning and implementing Amazon EMR for building data analytics solutions,"","2022","","","","","Design scalable big data solutions using Hadoop, Spark, and AWS cloud native servicesKey FeaturesBuild data pipelines that require distributed processing capabilities on a large volume of dataDiscover the security features of EMR such as data protection and granular permission managementExplore best practices and optimization techniques for building data analytics solutions in Amazon EMRBook DescriptionAmazon EMR, formerly Amazon Elastic MapReduce, provides a managed Hadoop cluster in Amazon Web Services (AWS) that you can use to implement batch or streaming data pipelines. By gaining expertise in Amazon EMR, you can design and implement data analytics pipelines with persistent or transient EMR clusters in AWS. This book is a practical guide to Amazon EMR for building data pipelines. You'll start by understanding the Amazon EMR architecture, cluster nodes, features, and deployment options, along with their pricing. Next, the book covers the various big data applications that EMR supports. You'll then focus on the advanced configuration of EMR applications, hardware, networking, security, troubleshooting, logging, and the different SDKs and APIs it provides. Later chapters will show you how to implement common Amazon EMR use cases, including batch ETL with Spark, real-time streaming with Spark Streaming, and handling UPSERT in S3 Data Lake with Apache Hudi. Finally, you'll orchestrate your EMR jobs and strategize on-premises Hadoop cluster migration to EMR. In addition to this, you'll explore best practices and cost optimization techniques while implementing your data analytics pipeline in EMR. By the end of this book, you'll be able to build and deploy Hadoop- or Spark-based apps on Amazon EMR and also migrate your existing on-premises Hadoop workloads to AWS.What you will learnExplore Amazon EMR features, architecture, Hadoop interfaces, and EMR StudioConfigure, deploy, and orchestrate Hadoop or Spark jobs in productionImplement the security, data governance, and monitoring capabilities of EMRBuild applications for batch and real-time streaming data analytics solutionsPerform interactive development with a persistent EMR cluster and NotebookOrchestrate an EMR Spark job using AWS Step Functions and Apache AirflowWho this book is forThis book is for data engineers, data analysts, data scientists, and solution architects who are interested in building data analytics solutions with the Hadoop ecosystem services and Amazon EMR. Prior experience in either Python programming, Scala, or the Java programming language and a basic understanding of Hadoop and AWS will help you make the most out of this book.","","9781801077729","","","https://ieeexplore.ieee.org/xpl/ebooks/bookPdfWithBanner.jsp?fileName=10163079.pdf&bkn=10163079&pdfType=book","","","","","","","","27 Jun 2023","","","Packt Publishing","Packt Publishing eBooks"
