"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Evaluation of Banking Standards to ascertain their suitability for building Data Models for Big data based Data Lake for Banking Domain","N. B. Satyendra; N. K. Swami; P. V. Bhailume","Edgeverve, INFOSYS, Bangalore, India; Edgeverve, INFOSYS, Bangalore, India; Edgeverve, INFOSYS, Bangalore, India","2020 IEEE International Conference on Technology, Engineering, Management for Societal impact using Marketing, Entrepreneurship and Talent (TEMSMET)","6 Oct 2021","2020","","","1","7","Data Lakes for banks are built to take care of the reporting and Analytics needs of the banks. Hence Data Lake is designed to provide the decision-making queries and results that are analyzed for Banking needs. Data Lakes of banks are OLAP in nature. A mere duplication of source system schema doesn’t translate into an effective Data Lake. It requires a restructuring of data and creating appropriate data models to suit the required Banking needs. The three notable standards in Banking are BIAN, ISO 20022 and FIBO. In this paper, we explore the suitability of these standards for building the data models that can be used by Banks for its Big data based Data Lake.","","978-1-6654-0482-2","10.1109/TEMSMET51618.2020.9557578","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9557578","Data Lake;Data Warehouse;Big Data;Data Model;Analytics;Banking Standards","ISO Standards;Engineering management;Buildings;Decision making;Entrepreneurship;Banking;Lakes","","","","10","IEEE","6 Oct 2021","10-10 Dec. 2020","10-10 Dec. 2020","IEEE","IEEE Conferences"
"Research on Guangxi Multi-dimensional Visualization Platform Construction of Distribution Network Based on Big Data Architecture","L. Shuo; Q. Liwen; Y. Xiaoyong; Z. Yangjun; L. Shan","Electric Power Research Institute of Guangxi Power Grid Co., Ltd., Nanning, Guangxi; Electric Power Research Institute of Guangxi Power Grid Co., Ltd., Nanning, Guangxi; Electric Power Research Institute of Guangxi Power Grid Co., Ltd., Nanning, Guangxi; Electric Power Research Institute of Guangxi Power Grid Co., Ltd., Nanning, Guangxi; Electric Power Research Institute of Guangxi Power Grid Co., Ltd., Nanning, Guangxi",2019 2nd International Conference on Safety Produce Informatization (IICSPI),"19 May 2020","2019","","","56","60","It is urgent to build an effective big data management platform for power distribution network in view of the problems of massive power data being hard to be fully explored and managed integrally. Based on the big data architecture of power, this paper constructs the multidimensional visualization platform of distribution network, and realizes the multi-function architecture of the platform by integrating the production decision-making system and data analysis technology of multi-source distribution network. Based on the geographic information system, a large-screen visualization display platform of distribution network production business is established. Rich charts and geographic information are used to realize the comprehensive display of distribution network production business, providing users with smooth data visualization interaction and assisting in the decision-making of distribution network production business. The construction of multi-dimensional visualization platform of distribution network based on big data architecture has important research significance and application value to comprehensively improve the intelligent construction of distribution network.","","978-1-7281-4566-2","10.1109/IICSPI48186.2019.9095937","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9095937","Distribution network;Visualization platform;Data mining;Geographic information system","Big Data;Data visualization;Cloud computing;Distributed databases;Computer architecture;Power systems;Production","","","","15","IEEE","19 May 2020","28-30 Nov. 2019","28-30 Nov. 2019","IEEE","IEEE Conferences"
"6G Enabled Smart Environments and Sustainable Cities: an Intelligent Big Data Architecture","E. M. Ouafiq; R. Saadane; A. Chehri; M. Wahbi","SIRC/LaGeS-EHTP, EHTP Km 7 Route, El Jadida, Morocco; SIRC/LaGeS-EHTP, EHTP Km 7 Route, El Jadida, Morocco; University of Quebec in Chicoutimi, Chicoutimi, QC, Canada; SIRC/LaGeS-EHTP, EHTP Km 7 Route, El Jadida, Morocco",2022 IEEE 95th Vehicular Technology Conference: (VTC2022-Spring),"25 Aug 2022","2022","","","1","5","Nowadays, there is an important need for fault-tolerant and energy-efficient self-organization systems, especially within smart cities. Internet of Things (IoT) proved capable of observing and examining the environment, generating & processing data. IoT is now applicable to almost every industry, including transportation and logistics, utilities, agriculture, smart cities, and more. In these industries, various types of meters, sensors, and trackers are used to constantly monitor activities, automate processes and optimize tasks. With the help of big data analytics, they can drive decision-making systems based on observations. As a result, the cities-management challenges are growing. The smart cities requirements are increasing to remedy the challenges, which requires a self-organized network composed of a sizeable number of nodes distributed across an area of interest. The traditional communication systems show limitations, especially when dealing with massive data rates, latency, the explosive growth of vehicular communication, and dynamic mobility. In this study, we explore a way to leverage the capabilities of wireless communication and big data analytics in favor of Smart Cities.","2577-2465","978-1-6654-8243-1","10.1109/VTC2022-Spring54318.2022.9860772","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9860772","Big Data;Data Science;Smart City;Smart Farming;Wireless Network;5G;6G","Temperature sensors;Temperature measurement;Wireless sensor networks;Smart cities;Big Data;Agriculture;Internet of Things","","9","","18","IEEE","25 Aug 2022","19-22 June 2022","19-22 June 2022","IEEE","IEEE Conferences"
"Evaluating the Quality of Social Media Data in Big Data Architecture","A. Immonen; P. Pääkkönen; E. Ovaska","VTT Technical Research Centre of Finland, Oulu, Finland; VTT Technical Research Centre of Finland, Oulu, Finland; VTT Technical Research Centre of Finland, Oulu, Finland",IEEE Access,"20 May 2017","2015","3","","2028","2043","The use of freely available online data is rapidly increasing, as companies have detected the possibilities and the value of these data in their businesses. In particular, data from social media are seen as interesting as they can, when properly treated, assist in achieving customer insight into business decision making. However, the unstructured and uncertain nature of this kind of big data presents a new kind of challenge: how to evaluate the quality of data and manage the value of data within a big data architecture? This paper contributes to addressing this challenge by introducing a new architectural solution to evaluate and manage the quality of social media data in each processing phase of the big data pipeline. The proposed solution improves business decision making by providing real-time, validated data for the user. The solution is validated with an industrial case example, in which the customer insight is extracted from social media data in order to determine the customer satisfaction regarding the quality of a product.","2169-3536","","10.1109/ACCESS.2015.2490723","Tekes and VTT through the DIGILE’s Need for Speed Program; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7299603","architecture;big data;metadata;quality attribute;quality of data;Architecture;big data;metadata;quality attribute;quality of data","Big data;Social network services;Computer architecture;Meta data;Online services","","94","","52","OAPA","16 Oct 2015","2015","","IEEE","IEEE Journals"
"Big Data Augmentation with Data Warehouse: A Survey","U. Aftab; G. F. Siddiqui","Department of Computer Science, Quaid-i-Azam University, Islamabad, Pakistan; Department of Computer Science, Quaid-i-Azam University, Islamabad, Pakistan",2018 IEEE International Conference on Big Data (Big Data),"24 Jan 2019","2018","","","2775","2784","With dynamic changes in world's technology, an increasing growth and adoption observed in the usage of social media, computer networks, internet of things, and cloud computing. Research experiments are also generating huge amount of data which are to be collected, managed and analyzed. This huge data is known as ""Big Data"". Research analysts have perceived an increase in data that contains both useful and useless entities. In extraction of useful information, data warehouse finds difficulties in enduring with increasing amount of data generated. With shifts in paradigm, big data analytics emerged as promising area of research which supports business intelligence in terms of decision making. This paper provides a comprehensive survey on BigData, BigData problems, BigData Analytics and Big Data Warehouse. In addition, it also explains how the need for augmentation of big data and data warehouse emerged in perspective of decision making, comparing methods and research problems. It also elaborates applications which support Big Data, Data Warehouse, and its challenges.","","978-1-5386-5035-6","10.1109/BigData.2018.8622182","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8622182","Data Warehouse;Big Data;Map Reduce;Augmentation;Data Lake;OLAP;CMM;D&M","Data warehouses;Big Data;Current measurement;Data mining;Decision making;Organizations","","13","","30","IEEE","24 Jan 2019","10-13 Dec. 2018","10-13 Dec. 2018","IEEE","IEEE Conferences"
"Big Data Augmentation with Data Warehouse: A Survey","U. Aftab; G. F. Siddiqui","Department of Computer Science, Quaid-i-Azam University, Islamabad, Pakistan; Department of Computer Science, Quaid-i-Azam University, Islamabad, Pakistan",2018 IEEE International Conference on Big Data (Big Data),"24 Jan 2019","2018","","","2785","2794","With dynamic changes in world's technology, an increasing growth and adoption observed in the usage of social media, computer networks, internet of things, and cloud computing. Research experiments are also generating huge amount of data which are to be collected, managed and analyzed. This huge data is known as ""Big Data"". Research analysts have perceived an increase in data that contains both useful and useless entities. In extraction of useful information, data warehouse finds difficulties in enduring with increasing amount of data generated. With shifts in paradigm, big data analytics emerged as promising area of research which supports business intelligence in terms of decision making. This paper provides a comprehensive survey on BigData, BigData problems, BigData Analytics and Big Data Warehouse. In addition, it also explains how the need for augmentation of big data and data warehouse emerged in perspective of decision making, comparing methods and research problems. It also elaborates applications which support Big Data, Data Warehouse, and its challenges.","","978-1-5386-5035-6","10.1109/BigData.2018.8622206","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8622206","Data Warehouse;Big Data;Map Reduce;Augmentation;Data Lake;OLAP;CMM;D&M","Data warehouses;Big Data;Current measurement;Data mining;Decision making;Organizations","","9","","30","IEEE","24 Jan 2019","10-13 Dec. 2018","10-13 Dec. 2018","IEEE","IEEE Conferences"
"Application of Big Data in Intelligent Government Affairs Management: An Example in Natural Resources Management","F. Meng; M. Yao; D. Kong; X. Wang; Y. Fan; F. Meng","Information Center of Ministry of Natural Resources, Beijing, P. R. China; Information Center of Ministry of Natural Resources, Beijing, P. R. China; Information Center of Ministry of Natural Resources, Beijing, P. R. China; Information Center of Ministry of Natural Resources, Beijing, P. R. China; Information Center of Ministry of Natural Resources, Beijing, P. R. China; Academy of The National Territorial Planning, Heilongjiang, P. R. China",2022 7th International Conference on Big Data Analytics (ICBDA),"21 Apr 2022","2022","","","50","53","China's government affairs service has been rapidly evolving from the stage of data-guided to data-driven in recent years. The effective utilization of big data is a critical step toward developing a smart government affairs management system. Using natural resources big data as an example, this paper discusses the data architecture, spatial data analysis techniques and their applicability to intelligent land management system on a broad scale, as well as several technical challenges that must be addressed, such as integrated computing of multi-source distributed data, the lack of intelligence in the present government affairs management system, and the need for real-time collaboration between multi-level databases. This paper intends to broaden researchers' understanding of big data technology and application in the field of natural resources, and it serves as a reference point for big data in the pursuit of intelligent government affairs management.","","978-1-6654-7938-7","10.1109/ICBDA55095.2022.9760366","Ministry of Natural Resources; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9760366","natural resources big data;spatial data analysis techniques;intelligent government affairs management;Ministry of Natural Resources;application","Data analysis;Government;Decision making;Distributed databases;Collaboration;Big Data;Spatial databases","","","","9","IEEE","21 Apr 2022","4-6 March 2022","4-6 March 2022","IEEE","IEEE Conferences"
"The Technique of Operational Processing of Heterogeneous Surveillance Data in Assessing Situation in Geographic Information Systems","M. Rakushev; O. Matsko; O. Permiakov; O. Lavrinchuk; O. Koshlan; I. Varlamov","National Defence University of Ukraine, Named After Ivan Cherniakhovskyi, Kyiv, Ukraine; National Defence University of Ukraine, Named After Ivan Cherniakhovskyi, Kyiv, Ukraine; National Defence University of Ukraine, Named After Ivan Cherniakhovskyi, Kyiv, Ukraine; National Defence University of Ukraine, Named After Ivan Cherniakhovskyi, Kyiv, Ukraine; National Defence University of Ukraine, Named After Ivan Cherniakhovskyi, Kyiv, Ukraine; National Defence University of Ukraine, Named After Ivan Cherniakhovskyi, Kyiv, Ukraine",2021 IEEE 3rd International Conference on Advanced Trends in Information Theory (ATIT),"20 Jan 2022","2021","","","149","153","The paper deals with the analysis of observational data in the assessment of the situation developed technique of heterogeneous data operational processing in assessing situation with the help of Geographic Information Systems, which allow to store raw data about surveillance objects, structured heterogeneous surveillance data due to the principle ""Data Lake"".The basis of the technique is the Model of Storage of Heterogeneous Data, which differs from the known ones by the presence of templates of objects of observation and templates of parameters of objects of observation, which allow distributed storage of both unstructured heterogeneous data and structured data according to a certain scheme, to access data.","","978-1-6654-3847-6","10.1109/ATIT54053.2021.9678766","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9678766","information;heterogeneous data;processing;model;method;technique;surveillance objects","Decision support systems;Surveillance;Distributed databases;Memory;Big Data applications;Market research;Data models","","2","","17","IEEE","20 Jan 2022","15-17 Dec. 2021","15-17 Dec. 2021","IEEE","IEEE Conferences"
"Electronic Passport as the Basis of the Digital Twin","D. Topolsky; A. Belyakov; V. Pochinskaia","Dep. of Electronic Computing Machines, South Ural State University (National Research University), Chelyabinsk, Russia; Dep. of Electronic Computing Machines, South Ural State University (National Research University), Chelyabinsk, Russia; Dep. of Electronic Computing Machines, South Ural State University (National Research University), Chelyabinsk, Russia",2023 International Russian Smart Industry Conference (SmartIndustryCon),"1 May 2023","2023","","","152","157","During the process of decision support system development there is a problem associated with the heterogeneity of the data in terms of relevance, quality and completeness of the research objects description. The solution to this problem is digital twins based on data lake technology implementation. The aim of the work is to create a prototype of an electronic passport (e-passport) of materials as the basis of their digital twin. The digital twin is to contain a set of data on the composition, structure, calculated and experimentally measured properties, participation in the composition of chemical reactions, constructed models and ""structure-property"" patterns as well. It is proposed to combine the information on a specific material or compound into an information structure — electronic passports of the research object. At the same time, it is advisable to consider the electronic passport as a comprehensive description of the object, including information about the static and dynamic parameters of the atomic-molecular system of the research object. The e-passport as an information object gives a systematic data on the composition of a substance, structure, calculated and experimentally measured properties, the participation of elements in the composition of chemical reactions, constructed models and ""structure-property"" patterns, thus acting as a generalizing tool convenient for users to present information available in the database of digital twins of materials.","","978-1-6654-6429-1","10.1109/SmartIndustryCon57312.2023.10110811","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10110811","electronic passport;digital twin;data lake;full-text search;big data;decision support system","Industries;Decision support systems;Systematics;Atmospheric measurements;Databases;Prototypes;Particle measurements","","6","","20","IEEE","1 May 2023","27-31 March 2023","27-31 March 2023","IEEE","IEEE Conferences"
"A profile-based Big data architecture for agricultural context","S. Lamrhari; H. Elghazi; T. Sadiki; A. El Faker","ENSIAS, Mohammed V University in Rabat; International University of Rabat; International University of Rabat; ENSIAS, Mohammed V University in Rabat",2016 International Conference on Electrical and Information Technologies (ICEIT),"25 Jul 2016","2016","","","22","27","Bringing Big data technologies into agriculture presents a significant challenge; at the same time, this technology contributes effectively in many countries' economic and social development. In this work, we will study environmental data provided by precision agriculture information technologies, which represents a crucial source of data in need of being wisely managed and analyzed with appropriate methods and tools in order to extract the meaningful information. Our main purpose through this paper is to propose an effective Big data architecture based on profiling system which can assist (among others) producers, consulting companies, public bodies and research laboratories to make better decisions by providing them real time data processing, and a dynamic big data service composition method, to enhance and monitor the agricultural productivity. Thus, improve their traditional decision-making process, and allow better management of the natural resources.","","978-1-4673-8469-8","10.1109/EITech.2016.7519585","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7519585","Big data;precision agriculture;profiling system;decision making","Big data;Agriculture;Real-time systems;Computer architecture;Cloud computing;Meteorology;Distributed databases","","9","","14","IEEE","25 Jul 2016","4-7 May 2016","4-7 May 2016","IEEE","IEEE Conferences"
