"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Dynamic Process Optimization in Smart Manufacturing Using Deep Q-Networks","L. M. Sundari; V. G. Sivakumar; M. S; N. Gurumurthy; M. S. M; M. R","School of Computer Science and Engineering, VIT University, Vellore, Tamil Nadu, India; Department of Electronics and Communication Engineering, Saveetha School of Engineering, Saveetha Institute of Medical and Technical Sciences, Saveetha University, Chennai, Tamil Nadu, India; Department of Electronics and Communication Engineering, Rajadhani Institute of Engineering and Technology, Rajadhani Hills, Attingal, Kerala, India; School of Commerce, Vel Tech Rangarajan Dr. Sagunthala R&D Institute of Science and Technology, Avadi, Chennai, Tamil Nadu, India; Department of Information Technology, J.J. College of Engineering and Technology, Tiruchirappalli, Tamil Nadu, India; Department of Management Studies, St. Joseph's College of Engineering, OMR, Chennai, Tamil Nadu, India",2025 2nd International Conference on Electronic Circuits and Signaling Technologies (ICECST),"30 Dec 2025","2025","","","388","393","This research examines the use of Deep Q-Networks (DQNs) for the optimisation of dynamic processes in intelligent manufacturing systems. The aim is to improve operational efficiency by using real-time sensor data and adaptive decision-making to optimise key parameters, such as production rate, energy consumption, and equipment utilisation. A DQN-based model was created and assessed in a manufacturing environment, where it independently modified operational choices to enhance performance. The case study results indicate a $\mathbf{1 5 \%}$ reduction in production time and a $\mathbf{1 2 \%}$ drop in energy use relative to conventional rule-based optimisation methods. Subsequent simulations evaluated the model's adaptability to diverse scenarios, including demand swings and equipment breakdowns, demonstrating a 20 % enhancement in system responsiveness and an 18 % rise in throughput. These results illustrate the potential of reinforcement learning to provide real-time, data-driven optimisation in industrial settings. Integrating DQNs into manufacturing systems may markedly enhance efficiency, resource utilisation, and flexibility, offering a viable avenue for the progression of Industry 4.0 and intelligent production methodologies.","","979-8-3315-9481-7","10.1109/ICECST66106.2025.11307310","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11307310","Smart Manufacturing;Deep Q-Networks (DQN);Internet of Things (IoT);Real-Time Process Optimization;Energy Efficiency;Adaptive Control Systems","Adaptation models;Decision making;Production;Reinforcement learning;Throughput;Real-time systems;Resource management;Optimization;Smart manufacturing;Resilience","","","","20","IEEE","30 Dec 2025","23-25 Oct. 2025","23-25 Oct. 2025","IEEE","IEEE Conferences"
"Research on multidimensional data fusion and algorithm optimization methods in engineering management decision making","H. Guo","School of Architecture Engineering, Liaoning Vocational University of Technology, Jinzhou, Liaoning 121007, People's Republic of China",4th International Conference on Artificial Intelligence and Autonomous Robot Systems (AIARS 2025),"11 Nov 2025","2025","2025","","47","52","With the increasing complexity of engineering management, traditional decision-making methods are often difficult to cope with the challenges of multi-dimensional and multi-source data, relying on data engineering construction to promote quality refinement and control, which has become a key means to enhance the quality control capability of equipment in the context of digital research and development. The purpose of this paper is to study the application of multidimensional data fusion and algorithm optimization in engineering management decision-making, and to improve the accuracy and efficiency of decision-making by integrating different types of data sources. Common data types in engineering management and the challenges they face are analyzed, and the necessity of data fusion is discussed. A decision support system framework for engineering management based on data fusion is proposed, focusing on the integration and fusion methods of multidimensional data and its optimization techniques. The decision support system is designed in combination with optimization algorithms to improve the decision quality and rationality of resource allocation in the engineering management decision-making process. The method can effectively improve the accuracy and real-time of engineering management decision-making, and has a wide range of application prospects. Through the optimization and innovation of existing technology, this paper provides a new solution for engineering management decision-making and lays the foundation for the design and development of future intelligent decision-making system.","","978-1-80705-020-7","10.1049/icp.2025.2926","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11237816","","","","","","","","11 Nov 2025","29-31 July 2025","29-31 July 2025","IET","IET Conferences"
"Unlocking Industry Potential Through the Convergence of AI and Blockchain Technologies","R. S. Kumar; K. Murthy; S. Halder; R. Avacharmal; M. A. Rusho; V. Rathore","Department of Computer Science and Engineering, Saveetha School of Engineering, Saveetha Institute of Medical and Technical Sciences, Chennai, India; Centre for Media Studies, School of Social Sciences, Jahawarlal Nehru University, New Delhi; Department of Computer Science, Atria Institute of Technology, Bengaluru, Karnataka; AI/ML Risk Lead, University of Connecticut, USA; Department: Lockheed Martin Engineering Management, University of Colorado, Boulder, Colorado; Faculty of Science and Technology, Jagran Lakecity University, Bhopal",2024 IEEE 2nd International Conference on Innovations in High Speed Communication and Signal Processing (IHCSP),"16 Apr 2025","2024","","","1","8","AI and blockchain technology might make many sectors safer, more open, and more efficient. It proposes an autonomous AI-based solution that leverages blockchain and machine learning to address industry issues including theft, data security, and inefficiency. The recommended response utilizes AI to track patterns and estimate what they are. Additionally, blockchain smart contracts ensure data exchanges remain secure and unchangeable. We tested the paradigm in banking, healthcare, and supply chain management. Transaction speed, data quality, fraud reduction, and operational efficiency were the main success factors. The findings showed 32% less theft, 45% better data accuracy and security, and 28% higher company efficiency. Process latency was 20% lower than in centralized systems. The findings suggest that AI with blockchain may simplify decision-making, data security, and operations. It may be an excellent choice for firms looking to profit from the digital shift.","","979-8-3503-6894-9","10.1109/IHCSP63227.2024.10959944","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10959944","Artificial intelligence;Blockchain;Data integrity;Decision-making;Fraud reduction;Operational efficiency;Performance evaluation;Scalability;Smart contracts;Transaction speed;Transparency","Industries;Adaptation models;Data security;Data integrity;Decision making;Smart contracts;Machine learning;Real-time systems;Blockchains;Fraud","","","","21","IEEE","16 Apr 2025","6-8 Dec. 2024","6-8 Dec. 2024","IEEE","IEEE Conferences"
"Future of Human-AI Interaction: Bridging the Gap with LLMs and AR Integration","S. Kumar; A. Shrivastava; R. V. S. Praveen; A. M. Subashini; H. K. Vemuri; Z. Alsalami","Independent Researcher, HCLTech, CO, USA; Saveetha School of Engineering, Saveetha Institute of Medical and Technical Sciences, Chennai, Tamilnadu, India; Utilities America LTIMindtree Limited, Houston, Texas, USA; Department of Artificial Intelligence & Machine Learning, Idhaya College for Women, Kumbakonam; Enterprise Performance, Deloitte Consulting LLP, Houston, Texas, USA; Department of Computers Techniques Engineering, College of Technical Engineering, The Islamic University, Najaf, Iraq",2025 World Skills Conference on Universal Data Analytics and Sciences (WorldSUAS),"17 Oct 2025","2025","","","1","6","The union of LLMs and AR is revolutionizing human-AI engagement, providing immersive, smarter, and more personalized interactions. On October 2023, you train on data. As AI systems become increasingly context-aware and multimodal, the integration of the digital and physical experience is one of the great challenges to address. LLMs allow natural language understanding and AR offers spatial and visual augmentation—combine those and you have a natural way to improve user engagement and enhance decision-making across industries, including education, healthcare, and remote collaboration. Nonetheless, challenges remain, including real-time processing, ethical implications, and user adaptation. Thus, we present this paper to address emerging trends, potential applications, and the technological innovations to be developed to maximize the synergy between LLMs and AR..highlight the convergence of state-of-the-art developments in natural language processing, spatial computing, and real-time data fusion towards accessibility, automation, and interactive learning. It is also vital to dive deeper and leverage future research to enhance optimization potential around hardware, latency, and security risks to guarantee a seamless and ethical AI-augmented experience. As LLMs and AR continue to evolve, they will change how we interact with the digital world and usher in a new age of more natural and human-centered AI applications.","","979-8-3315-3925-2","10.1109/WorldSUAS66815.2025.11199115","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11199115","Human-AI interaction;Large Language Models;Augmented Reality;Natural Language Processing;Spatial Computing;AI Ethics;Real-time Processing;Immersive Technology;Future AI Applications","Industries;Ethics;Education;Decision making;Collaboration;Medical services;Real-time systems;Natural language processing;Spatial computing;Optimization","","","","27","IEEE","17 Oct 2025","22-23 Aug. 2025","22-23 Aug. 2025","IEEE","IEEE Conferences"
"Maneuvering Autonomous Vehicles in Urban Environments","K. T; S. S. Reddy; M. Sudhakar","Department of Computer Engineering, New Horizon College of Engineering, Bengaluru, India; Department of Computer Engineering, New Horizon College of Engineering, Bengaluru, India; Department of Computer Engineering, New Horizon College of Engineering, Bengaluru, India",2025 International Conference on Vehicular Technology and Transportation Systems (ICVTTS),"22 Dec 2025","2025","","","1","6","Autonomous vehicle navigation demands advanced object detection capabilities to ensure safe and efficient maneuvering. This study integrates the YOLO (You Only Look Once) algorithm with a hardware-driven vehicle system to enhance real-time obstacle recognition in dynamic traffic environments. By combining YOLO’s rapid, multi-object detection with sensor data, the vehicle adapts its navigation through immediate path adjustments. Testing indicates that this approach improves obstacle recognition accuracy and reduces response latency, enabling safer autonomous navigation. The model utilizes a custom-trained YOLO network, with optimization for real-world traffic scenarios. This paper outlines data processing, system integration, and mathematical modelling, alongside a comparative analysis of detection accuracy, efficiency, and performance against existing approaches. Results reveal YOLO’s efficiency in identifying obstacles, coupled with reduced false detection rates and faster decision-making, demonstrating the model’s potential to improve autonomous vehicle safety and reliability in complex environments. This paper innovatively found a better method of using currently existing technology to better optimize the maneuvering of autonomous vehicles in an urban environment.","","979-8-3315-6522-0","10.1109/ICVTTS67119.2025.11296591","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11296591","Real-Time Image Processing;Object Recognition;Autonomous Navigation;Machine Learning Model;Traffic Environments;Sensor Data Integration;Dynamic Path Planning;Data Augmentation;Autonomous Vehicle Control;Real-time Object Detection","YOLO;Adaptation models;Accuracy;Navigation;Urban areas;Real-time systems;Mathematical models;Data models;Vehicle dynamics;Autonomous vehicles","","","","17","IEEE","22 Dec 2025","19-20 Sept. 2025","19-20 Sept. 2025","IEEE","IEEE Conferences"
"Research on an Intelligent Decision-Making Model for Complex Equipment Maintenance Based on a Large Model","L. Hua; F. Xiangyu; L. Tao; Y. Yahui; X. Zhiyong","The 713 Research Institute, CSSC, Zhengzhou, China; The 713 Research Institute, CSSC, Zhengzhou, China; The 713 Research Institute, CSSC, Zhengzhou, China; The 713 Research Institute, CSSC, Zhengzhou, China; The 713 Research Institute, CSSC, Zhengzhou, China","2025 IEEE International Conference on Sensing, Diagnostics, Prognostics, and Control","28 Jan 2026","2025","","","278","283","To address the difficulties in fusing multimodal fault data and the lack of decision accuracy and interpretability in complex equipment maintenance decision-making, this paper proposes a large-model-based Multimodal Fault Feature Fusion-Attention-Enhanced Bayesian Reasoning (MFFA-BR) algorithm and constructs an intelligent decision-making model for complex equipment maintenance. First, a large-model-based multimodal feature encoder is designed and combined with a cross-modal attention mechanism to effectively fuse fault data. Second, attention weights are introduced to optimize the Bayesian inference process, improving decision accuracy and interpretability. Finally, an aircraft engine fault dataset (10,000 samples, covering 10 types of faults) is used as the experimental object, and the algorithm is compared with support vector machines, backpropagation neural networks, and BERT + random forest algorithms. Experimental results show that the MFFA-BR algorithm achieves a fault diagnosis accuracy of 98.2%, a maximum improvement of 12.6% over the compared algorithms. The maintenance plan recommendation accuracy is 96.8%, a maximum improvement of 9.2%. The single-sample decision-making time is 0.32 seconds, meeting real-time requirements. Ablation experiments validated the key role of multimodal feature fusion and the attention enhancement module. This model effectively enhances the intelligence of complex equipment maintenance decisions, providing reliable support for real-world maintenance scenarios.","","979-8-3315-7739-1","10.1109/SDPC68151.2025.11347805","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11347805","Large model;complex equipment maintenance;intelligent decision-making;multimodal feature fusion;bayesian reasoning;attention mechanism","Adaptation models;Accuracy;Atmospheric modeling;Decision making;Inference algorithms;Data models;Cognition;Real-time systems;Maintenance;Bayes methods","","","","12","IEEE","28 Jan 2026","21-23 Nov. 2025","21-23 Nov. 2025","IEEE","IEEE Conferences"
"Research on Artificial Intelligence-Driven Limited Space Operation Safety Monitoring and Multi-Modal Data Fusion Technology","W. Huang; W. Chen; W. Hou; Q. Zhou","Guangdong Zhongshan Power Supply Bureau China Southern Power Grid Corporation Zhongshan, Guangdong, China; Guangdong Zhongshan Power Supply Bureau China Southern Power Grid Corporation Zhongshan, Guangdong, China; Guangdong Zhongshan Power Supply Bureau China Southern Power Grid Corporation Zhongshan, Guangdong, China; Guangdong Zhongshan Power Supply Bureau China Southern Power Grid Corporation Zhongshan, Guangdong, China",2024 6th International Conference on Applied Machine Learning (ICAML),"22 Jan 2026","2024","","","461","466","The research endeavor is geared towards harnessing the capabilities of AI-powered safety oversight within confined spaces and the integration of multi-modal data fusion techniques. It puts forth an innovative safety monitoring system for confined space work, aiming to enhance operational safety and mitigate accident likelihood. This system employs AI algorithms to discern worker behavior and gauge associated risks in confined areas. The multi-modal data fusion approach consolidates information from various sensors, including video, audio, temperature, and humidity, to ensure a holistic monitoring of the operational setting. Real-time monitoring capabilities allow for the immediate observation of operators' conditions, alerting to potential hazards and offering safety decision-making support. The early warning system is designed to oversee the working environment's safety status, promptly detect hazardous conditions, and issue safety advice. By employing real-time data collection, intelligent analytics, and a visual interface, the system enhances the safety profile of confined space operations. It also adapts based on operational feedback to refine the efficiency and efficacy of safety management practices. This system stands as an effective tool for safety monitoring and data fusion in confined space operations, contributing to the enhancement of operational safety and the reduction of accident risks.","","979-8-3503-8022-4","10.1109/ICAML64299.2024.00089","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11344346","Artificial intelligence;Intelligent management;Security monitoring;Deep learning","Temperature sensors;Temperature measurement;Visualization;Temperature distribution;Data integration;Real-time systems;Safety;Monitoring;Accidents;Videos","","","","10","IEEE","22 Jan 2026","19-21 July 2024","19-21 July 2024","IEEE","IEEE Conferences"
"Construction of Urban Planning Model Based on Remote Sensing Image Data Processing Algorithm","W. Xian","Southwest Jiaotong University, Chengdu, Sichuan, China","2023 2nd International Conference on 3D Immersion, Interaction and Multi-sensory Experiences (ICDIIME)","31 Aug 2023","2023","","","367","371","Because of its high spatial resolution, high-resolution remote sensing (RS) images can obtain more detailed information of ground objects, thus improving the accuracy of classification of ground objects. Most of the existing remote sensing processing software adopts the traditional pixel-based classification method, but with the application of more and more high-resolution remote sensing satellites in recent years, the traditional methods can no longer meet the application requirements of high-spatial resolution RS images. In urban planning, it is required that not only the fused RS images have good visual and target classification effects, but also the corrected images have high accuracy. In this paper, a RS image data processing algorithm based on data fusion is proposed. With the help of image fusion technology, image interpretation technology and spatial analysis technology, the change information in the implementation of urban planning is extracted, thus providing technical support for the construction of urban planning model. The experimental results show that with the increase of the number of experiments, the accuracy of this algorithm is stable above 90%, and the real-time wavelength tends to be stable. This scheme is effective in extracting regular buildings from high-resolution RS images.","","979-8-3503-2381-8","10.1109/ICDIIME59043.2023.00077","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10229772","Remote sensing image;Data processing;Urban planning","Change detection algorithms;Object oriented modeling;Urban planning;Data integration;Real-time systems;Classification algorithms;Planning","","1","","14","IEEE","31 Aug 2023","27-29 June 2023","27-29 June 2023","IEEE","IEEE Conferences"
"Model-based simulation systems for adaptive training in time-critical decision making","K. Abhyankar; R. Polakonda; S. Ganapathy; K. Barrerra","Biomedical Industrial and Human Factors Engineering, Wright State University, Dayton, Ohio, USA; Biomedical Industrial and Human Factors Engineering, Wright State University, Dayton, Ohio, USA; Air Force Research Laboratory, Wright Patterson Air Force Base, Dayton, Ohio; Biomedical Industrial and Human Factors Engineering, Wright State University, Dayton, Ohio, USA",NAECON 2014 - IEEE National Aerospace and Electronics Conference,"23 Feb 2015","2014","","","149","152","The fundamental goal of education and training is to provide capabilities that can help humans improve performance and accelerate decision-making. Advances in mobile computing (e.g., sensor technology, context aware computing, and cloud computing) allow for the design of systems that goes beyond the traditional methods of simulation training to support adaptive learning. The focus of this paper will be to present a human performance model, using mobile devices, for analysis of time-critical decision making through sensor-based information.","2379-2027","978-1-4799-4689-1","10.1109/NAECON.2014.7045793","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7045793","mobile computing;training;emergency responders;disaster management","Training;Decision making;Mobile communication;Computational modeling;Adaptation models;Sensors;Real-time systems","","","","20","IEEE","23 Feb 2015","24-27 June 2014","24-27 June 2014","IEEE","IEEE Conferences"
"Neural Computing for Next-Gen Autonomous Systems","K. Veeranjaneyulu; S. Joshi; M. R. Mali; N. N. Pandit; B. V. Kumar; K. A","IT Department, CVR College of Engineering, Hyderabad, Ibrahimpatnam, Mangalpally; Dr. D. Y. Patil Vidyapeeth, Pune, Global Business School & Research Centre, Tathawade, Pune, Pimpri-Chinchwad, Maharashtra; Dr. D. Y. Patil School of Science and Technology, Dr. D. Y. Patil Vidyapeeth, Tathawade, Pune, India; Dr. D. Y. Patil Institute of Pharmaceutical Sciences & Research, Pimpri Pune; School of Computer Science and Artificial Intelligence, SR University, Warangal, Telangana, India; Department of Electronics and Communication Engineering, Saveetha School of Engineering, Saveetha Institute of Medical and Technical Sciences, Thandalam, Chennai, Tamil Nadu, India",2025 6th International Conference on Data Intelligence and Cognitive Informatics (ICDICI),"2 Sep 2025","2025","","","1419","1424","Over the last few years, the increasing number of autonomous systems has required stronger, smarter, and more context-aware frameworks that can work effectively in uncertain and dynamic settings. This research proposes a multisensor fusion architecture based on deep learning for autonomous control and navigation systems. The method combines complementary sensor inputs like LiDAR, radar, and vision data using a layered pipeline, including data acquisition, preprocessing, fusion, and neural decision-making. The combination strategy improves environmental perception, and real-time object detection, path planning, and decision output are accomplished using convolutional and recurrent neural networks. Experiment results indicate significant system accuracy, response time, and adaptability improvements compared with the conventional modular control structures. The proposed approach also demonstrates enhanced capabilities in more complex environments that require adequate obstacle perception and real-time path search. Despite the computational difficulties due to readout characteristics and issues of interpretability, the results show encouraging evidence towards the scalable and safe deployment of autonomous systems. Future development and the development of lighter AI models, explainable decision mechanisms, and approaches for domain adaptation are described in the conclusion of this work.","","979-8-3315-0313-0","10.1109/ICDICI66477.2025.11135099","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11135099","Autonomous Systems;Sensor Fusion;Deep Learning;Neural Networks;Decision-Making;LiDAR;Radar;Object Detection;Real-Time Navigation;Adaptive Control","Deep learning;Laser radar;Recurrent neural networks;Autonomous systems;Navigation;Decision making;Object detection;Sensor fusion;Real-time systems;Time factors","","","","15","IEEE","2 Sep 2025","9-11 July 2025","9-11 July 2025","IEEE","IEEE Conferences"
"FogSurv: A Fog-Assisted Architecture for Urban Surveillance Using Artificial Intelligence and Data Fusion","A. Munir; J. Kwon; J. H. Lee; J. Kong; E. Blasch; A. J. Aved; K. Muhammad","Department of Computer Science, Kansas State University, Manhattan, KS, USA; Samsung Electronics Co., Ltd., Suwon, South Korea; School of Electronic and Electrical Engineering, Kyungpook National University, Daegu, South Korea; School of Electronic and Electrical Engineering, Kyungpook National University, Daegu, South Korea; AFRL Air Force Office of Scientific Research (AFOSR), Arlington, VA, USA; United States Air Force Research Laboratory (AFRL), Information Directorate, Rome, NY, USA; Visual Analytics for Knowledge Laboratory (VIS2KNOW Lab), School of Convergence, College of Computing and Informatics, Sungkyunkwan University,, Seoul, Republic of Korea",IEEE Access,"13 Aug 2021","2021","9","","111938","111959","Urban surveillance, of which airborne urban surveillance is a vital constituent, provides situational awareness (SA) and timely response to emergencies. The significance and scope of urban surveillance has increased manyfold in recent years due to the proliferation of unmanned aerial vehicles (UAVs), Internet of things (IoTs), and multitude of sensors. In this article, we propose FogSurv—a fog-assisted surveillance architecture and framework leveraging artificial intelligence (AI) and information/data fusion for enabling real-time SA and monitoring. We also propose an AI- and data-driven information fusion model for FogSurv to help provide (near) real-time SA, threat assessment, and automated decision-making. We further present a latency model for AI and information fusion processing in FogSurv. We then discuss several use cases of FogSurv that can have a huge impact on multifarious fronts of national significance ranging from safeguarding national security to monitoring of critical infrastructures. We conduct an extensive set of experiments to demonstrate that FogSurv using AI and data fusion help provide near real-time inferences and SA. Experimental results demonstrate that FogSurv provides a latency improvement of 37% on average over cloud architectures for the selected benchmarks. Results further indicate that combining AI with data fusion as in FogSurv can provide a speedup of up to  $9.8\times $  over AI without data fusion while also maintaining or improving the inference accuracy. Additionally, results show that AI combined with fusion of different image modalities obtained through UAVs in FogSurv results in improved average precision of target detection for surveillance as compared to AI without data fusion for different target scales and environment complexity.","2169-3536","","10.1109/ACCESS.2021.3102598","Air Force Research Laboratory (AFRL) Information Directorate (RI) through the Air Force Office of Scientific Research (AFOSR) Summer Faculty Fellowship Program®(grant numbers:FA8750-15-3-6003,FA9550-15-0001,FA9550-20-F-0005); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9507513","Urban surveillance;situational awareness;fog computing;unmanned aerial vehicles;information fusion;artificial intelligence;deep neural networks","Surveillance;Artificial intelligence;Computer architecture;Cloud computing;Data integration;Real-time systems;Peer-to-peer computing","","56","","49","CCBYNCND","5 Aug 2021","2021","","IEEE","IEEE Journals"
"A novel solution to perform real-time ETL process based on non-intrusive and reactive concepts","F. de Assis Vilela; R. Rodrigues Ciferri","Department of Computing, Federal Institute of Goiás, Jataí, Goiás; Department of Computing, Federal University of São Carlos, São Carlos, São Paulo",2021 International Conference on Computational Science and Computational Intelligence (CSCI),"22 Jun 2022","2021","","","556","561","ETL is an essential process required to perform data extraction in data warehousing environments. The ETL process aims to gather data that is available from data sources, process and store them into an integrated data repository. Also, the ETL process can be performed in a real-time way. This paper presents a novel solution, called Data Magnet, to real-time ETL process based on non-intrusive and reactive concepts. The Data Magnet was validated using synthetic data. The results showed the correctness of the Data Magnet and the attendance of real-time requirements.","","978-1-6654-5841-2","10.1109/CSCI54926.2021.00158","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9798918","ETL;real-time data warehousing;real-time ETL;data warehouse","Scientific computing;Soft sensors;Warehousing;Real-time systems;Data mining;Computational intelligence","","3","","35","IEEE","22 Jun 2022","15-17 Dec. 2021","15-17 Dec. 2021","IEEE","IEEE Conferences"
"Artificial Intelligence of Things in 6G Networks: Unlocking Opportunities and Overcoming Challenges","X. Ma; X. Liu; N. Ansari; J. Chang",NA; NA; NA; NA,IEEE Communications Magazine,"","2025","PP","99","1","8","The global deployment of sixth-generation (6G) communication networks is expected to drive exponential growth in Internet of Things (IoT). However, solely relying on their premium communication capabilities is insufficient to meet the substantial demands for real-time data processing and intelligent decision-making at resource-constrained edge nodes. In this context, the convergence of IoT and Artificial Intelligence (AI) has given rise to the Artificial Intelligence of Things (AIoT), which is poised to play a pivotal role in the future IoT by integrating cognitive capabilities of AI with the ultra-reliable 6G links. As AIoT technology remains in its early stages and faces numerous challenges, this paper provides an overview of its potential, along with the opportunities and technical hurdles it introduces to traditional IoT systems. Specifically, we first propose a general AIoT framework and elaborate on several promising application scenarios, highlighting their unique technical requirements and development opportunities. Next, we examine the key challenges facing AIoT, emphasizing their impact on overall system efficiency. Finally, we outline future research directions to guide continued advancements in this emerging field.","1558-1896","","10.1109/MCOM.001.2500292","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11208521","","Artificial intelligence;Internet of Things;Real-time systems;Data models;6G mobile communication;Decision making;Autonomous vehicles;Resource management;Optimization;Intelligent sensors","","1","","","IEEE","20 Oct 2025","","","IEEE","IEEE Early Access Articles"
"How Can Business Analytics Enhance Decision-Making in Oil and Gas Surface Facilities?","A. Prasetya; M. Wasesa; Y. Sunitiyoso","School of Business and Management, Institut Teknologi Bandung, Bandung, Jawa Barat, Indonesia; School of Business and Management, Institut Teknologi Bandung, Bandung, Jawa Barat, Indonesia; School of Business and Management, Institut Teknologi Bandung, Bandung, Jawa Barat, Indonesia",IEEE Access,"4 Jul 2025","2025","13","","113291","113304","This systematic literature review examines the application of business analytics in oil and gas surface facilities, analyzing 43 peer-reviewed publications (2012–2025). It identifies three levels of analytics—descriptive, predictive, and prescriptive—each addressing operational challenges through specific technologies. Descriptive analytics enhances visibility via IoT sensors and dashboards. Predictive analytics enables proactive maintenance through machine learning, while prescriptive analytics optimizes operations using simulations and multi-objective decision models. Implementation examples demonstrate efficiency gains, including a 28% reduction in separation unit losses, an 18% decrease in compression system energy consumption, and a 64% improvement in methane emissions detection. However, adoption remains hindered by data integration issues, workforce skill gaps, and organizational resistance. This study proposes a business analytics framework to guide surface facility managers in selecting analytics solutions, with a focus on progressive capability development. Future research should explore digital twins, real-time data integration, ESG reporting, workforce training, and edge computing for remote facilities. This review offers a structured approach to analytics implementation, striking a balance between efficiency, economic performance, and environmental sustainability.","2169-3536","","10.1109/ACCESS.2025.3582939","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11050428","Business analytics;decision-making;digital transformation;oil and gas;surface facilities","Decision making;Surface treatment;Business;Oils;Systematic literature review;Maintenance;Facilities management;Production;Predictive analytics;Real-time systems","","","","47","CCBYNCND","25 Jun 2025","2025","","IEEE","IEEE Journals"
"AI-Driven Hybrid Edge-Cloud Architecture for Real-Time Big Data Analytics and Scalable Communication in Retail Supply Chains","K. K. Ratra; D. K. Seth","Walmart Global Tech, Sunnyvale, CA, USA; Walmart Global Tech, Sunnyvale, CA, USA",SoutheastCon 2025,"25 Apr 2025","2025","","","1023","1029","There are various challenges that the retail sector faces these days, and these include the fluctuating customer trends, poor inventory management especially when dealing with multiple channels, and language barriers. This paper proposes an AI-enabled Hybrid Edge-to-Cloud Infrastructure as the right solution to the challenges in the retail supply chain. This solution will streamline the data visualization and communication and increase the efficiency of the communication while at the same time improving the inventory demand forecasting. The combination of AI algorithms and a mix of models into one platform will transform the supply chain by offering direct solutions to current inefficiencies. The fabric has self-learning AI algorithms on the edge to react to changing demand patterns to enable localized decision-making for replenishment inventory items and accurate demand forecasting for last-mile delivery planning. In cloud computing technology solutions, generative AI creates scenarios-based models for longer-term planning and multi-channel communication for cross-functional collaboration. An advanced hierarchy-based blending feature makes it easy to sync edge and cloud operations without losing time transmitting data or making real-time decisions. The platform also consists of AI-advanced communication protocols focusing on data flow for reliable information flow across supply chain networks. It uses shortened technical language and prioritizes outcome-driven practical gains and action. Using real-world cases and actual implementations, this model exhibits fewer supply chain failures, more consistent demand and supply alignment, and significant savings. By confronting them with novel solutions, this research is an innovation-driven case study for retail supply chains to see how the AI fusion of edge and cloud can improve efficiency, agility, and scale to address dynamic challenges.","1558-058X","979-8-3315-0484-7","10.1109/SoutheastCon56624.2025.10971468","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10971468","AI-Driven Architecture;Cloud Computing;Hybrid Edge-Cloud Computing;Real-Time Big Data Analytics;Retail Supply Chain Optimization;Generative AI;Adaptive AI Algorithms;Digital Twins in Supply Chain;Demand Forecasting;Inventory Management;Scalable Communication Protocols;Intent-Based Networking;Predictive Modeling;Data Fusion Mechanisms;Supply Chain Agility;Last-Mile","Cloud computing;Costs;Protocols;Computational modeling;Supply chains;Predictive models;Data models;Real-time systems;Planning;Optimization","","1","","25","IEEE","25 Apr 2025","22-30 March 2025","22-30 March 2025","IEEE","IEEE Conferences"
