"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"A Comprehensive Approach to Real-Time and Batch Processing for Energy-Efficient IoT Homes: Leveraging Lambda Architecture and Data Lakes","F. Serepas; I. Papias; N. Bellos; V. Marinakis","Holistic IKE, Athens, Greece; Decision Support Systems Laboratory, School of Electrical & Computer Engineering, National Technical University of Athens, Athens, Greece; Decision Support Systems Laboratory, School of Electrical & Computer Engineering, National Technical University of Athens, Athens, Greece; Decision Support Systems Laboratory, School of Electrical & Computer Engineering, National Technical University of Athens, Athens, Greece","2024 15th International Conference on Information, Intelligence, Systems & Applications (IISA)","18 Dec 2024","2024","","","1","6","The incorporation of IoT technology into energy-efficient home systems has resulted in a surge in data volume, prompting the need for sophisticated storage and processing solutions. This paper proposes a system that integrates the Lambda Architecture with data lakes to address real-time and batch processing needs in the context of energy-efficient homes. By leveraging technologies such as TimescaleDB for short-term storage and Apache Hudi for long-term storage, coupled with Kafka for data streaming, the system ensures efficient data management and analysis. Real-time insights are provided through GraphQL-powered visualizations, while batch processing facilitates advanced analytics and machine learning model training. The proposed system addresses the dual demands of end-users seeking real-time insights and data scientists requiring extensive datasets for analysis.","","979-8-3503-6883-3","10.1109/IISA62523.2024.10786715","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10786715","Data Lake;Data Analytics;Smart Homes;IoT Devices;Big Data;MQTT;Apache Hudi;Apache Kafka;TimescaleDB;Time Series","Training;Analytical models;Batch production systems;Data visualization;Machine learning;Big Data applications;Real-time systems;Energy efficiency;Surges","","5","","27","IEEE","18 Dec 2024","17-19 July 2024","17-19 July 2024","IEEE","IEEE Conferences"
"Business Intelligence with Databricks SQL: Concepts, tools, and techniques for scaling business intelligence on the data lakehouse","V. Gupta",NA,"Business Intelligence with Databricks SQL: Concepts, tools, and techniques for scaling business intelligence on the data lakehouse","","2022","","","","","Master critical skills needed to deploy and use Databricks SQL and elevate your BI from the warehouse to the lakehouse with confidenceKey FeaturesLearn about business intelligence on the lakehouse with features and functions of Databricks SQLMake the most of Databricks SQL by getting to grips with the enablers of its data warehousing capabilitiesA unique approach to teaching concepts and techniques with follow-along scenarios on real datasetsBook DescriptionIn this new era of data platform system design, data lakes and data warehouses are giving way to the lakehouse – a new type of data platform system that aims to unify all data analytics into a single platform. Databricks, with its Databricks SQL product suite, is the hottest lakehouse platform out there, harnessing the power of Apache Spark™, Delta Lake, and other innovations to enable data warehousing capabilities on the lakehouse with data lake economics. This book is a comprehensive hands-on guide that helps you explore all the advanced features, use cases, and technology components of Databricks SQL. You’ll start with the lakehouse architecture fundamentals and understand how Databricks SQL fits into it. The book then shows you how to use the platform, from exploring data, executing queries, building reports, and using dashboards through to learning the administrative aspects of the lakehouse – data security, governance, and management of the computational power of the lakehouse. You’ll also delve into the core technology enablers of Databricks SQL – Delta Lake and Photon. Finally, you’ll get hands-on with advanced SQL commands for ingesting data and maintaining the lakehouse. By the end of this book, you’ll have mastered Databricks SQL and be able to deploy and deliver fast, scalable business intelligence on the lakehouse.What you will learnUnderstand how Databricks SQL fits into the Databricks Lakehouse PlatformPerform everyday analytics with Databricks SQL Workbench and business intelligence toolsOrganize and catalog your data assetsProgram the data security model to protect and govern your dataTune SQL warehouses (computing clusters) for optimal query experienceTune the Delta Lake storage format for maximum query performanceDeliver extreme performance with the Photon query execution engineImplement advanced data ingestion patterns with Databricks SQLWho this book is forThis book is for business intelligence practitioners, data warehouse administrators, and data engineers who are new to Databrick SQL and want to learn how to deliver high-quality insights unhindered by the scale of data or infrastructure. This book is also for anyone looking to study the advanced technologies that power Databricks SQL. Basic knowledge of data warehouses, SQL-based analytics, and ETL processes is recommended to effectively learn the concepts introduced in this book and appreciate the innovation behind the platform.","","9781803237596","","","https://ieeexplore.ieee.org/xpl/ebooks/bookPdfWithBanner.jsp?fileName=10163377.pdf&bkn=10163377&pdfType=book","","","","","","","","27 Jun 2023","","","Packt Publishing","Packt Publishing eBooks"
"Secured AI guided Architecture for D2D Systems of Massive MIMO deployed in 5G Networks","A. Vijay; K. Umadevi","Department of Electronics and Communication Engineering, Ambal Professional Group of Institutions, Palladam, Tamil Nadu, India; Sengunthar Engineering College, Tiruchengode, Tamil Nadu, India",2019 3rd International Conference on Trends in Electronics and Informatics (ICOEI),"11 Oct 2019","2019","","","468","472","Security issues arises with the massive elevation in quantity of mobile users along with high data rate services proposed by 5G networks. D2D communication technique is an optimized method to support various demands on massive data transfer rates among the users in 5G networks. Massive MIMO (Multiple-input and Multiple-output) based antenna systems are deployed to achieve these huge data demands in 5G technology. However, the drawbacks owing to expanding computational overhead in methods of allocating resource, reducing interference, energy optimization and several other problems in D2D networks are compromised with the help of emerging technology of Explainable Artificial Intelligence (XAI). Furthermore, a novel approach based on AI is implemented with an Architectural design for D2D network in decision making over the implementation of techniques based on the persisting situation in the D2D network. Finally, Security protocols based on network demands are implemented through AI in D2D Communications of Massive MIMO based 5G Networks.","","978-1-5386-9439-8","10.1109/ICOEI.2019.8862712","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8862712","Explainable Artificial Intelligence;Massive MIMO;Big Data Lake;Software-Defined Radio;Cloud Server;COBRA Technology","Device-to-device communication;Artificial intelligence;5G mobile communication;Protocols;Security;Servers","","9","","36","IEEE","11 Oct 2019","23-25 April 2019","23-25 April 2019","IEEE","IEEE Conferences"
"TAIRA-BSC - Trusting AI in Recruitment Applications through Blockchain Smart Contracts","M. Aleisa; M. Alshahrani; N. Beloff; M. White","Dept. of Informatics, University of Sussex, Brighton, United Kingdom; Dept. of Informatics, University of Sussex, Brighton, United Kingdom; Dept. of Informatics, University of Sussex, Brighton, United Kingdom; Dept. of Informatics, University of Sussex, Brighton, United Kingdom",2022 IEEE International Conference on Blockchain (Blockchain),"19 Sep 2022","2022","","","376","383","Artificial intelligence (AI) and blockchain technology (BCT) are considered two of the most trending and disruptive technologies. BCT, although commonly associated with cryptocurrencies, has shown a tremendous impact among many other distributed applications domains. BCT characteristics, such as the distribution of data storage among independent nodes and the use of consensus algorithms offer immutability and transparency and remove the need for a central authority making BCT trustworthy. However, decision-makers and stakeholders currently lack the confidence to overcome uncertainty related to AI technology, which affects the acceptance of AI technology in wider application domains, such as the recruitment process. Furthermore, current research literature does not adequately investigate the role of trust as an integral part of an AI-based recruitment application. Therefore, this paper aims to investigate how emerging BCT and AI technologies can improve decision making and stakeholder trust in a job recruitment system that is traditionally focused on just human expert decision-making. In this paper we propose the design of a new solution for trusting AI in recruitment applications through the use of Blockchain Smart Contracts (TAIRA-BSC). TAIRA-BSC integrates Blockchain Smart Contracts (BSC) with the Data Lake (DL), Machine Learning (ML) and AI technologies in our AI Recruitment Model (AIRM) architecture. TAIRA-BSC improves transparency and interoperability in the recruitment process while protecting sensitive job candidate data and ensures data integrity delivery and traceability in the recruiting process through a verifiable decentralized ledger, i.e., the blockchain and associated smart contracts. The paper presents a discussion on the state-of-the-art of integrating AI with BCT focusing on how BCT can be used to bridge trust concerns with AI systems. We also present a conceptual architecture TAIRA-BSC proof of concept that is developed to serve as a foundation for future studies focused on enhancing trust in AI applications through the integration of BCT.","","978-1-6654-6104-7","10.1109/Blockchain55522.2022.00059","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9881829","Artificial intelligence (AI);Blockchain technology (BCT);recruiting;recruiting workflow;smart contracts;data exchange;secure;distributed ledger technology;transparency;AI trust;Data Lake (DL)","Uncertainty;Smart contracts;Decision making;Memory;Machine learning;Lakes;Blockchains","","2","","31","IEEE","19 Sep 2022","22-25 Aug. 2022","22-25 Aug. 2022","IEEE","IEEE Conferences"
"A big spatiotemporal streaming data architecture for smart city crisis monitoring using VGI","M. A. Ben Rhaiem; M. Selmi; I. R. Farah; A. Bouzeghoub","RIADI Laboratory, University Manouba, Manouba, Tunisia; RIADI Laboratory, University Manouba, Manouba, Tunisia; RIADI Laboratory, University Manouba, Manouba, Tunisia; Samovar Telecom SudParis, Institut Polytechnique de Paris, Paris",2022 2nd International Conference of Smart Systems and Emerging Technologies (SMARTTECH),"4 Aug 2022","2022","","","107","111","The exponential growth of human activities and the climate change put cities around the world in face of multiple risks and threats that led eventually to the emergence of a new urban model, which is the smart city resilience. Although being equipped with a myriad of connected smart devices and sensors, the smart city is still physically made up of buildings, roads, parks, industrial sites, shopping centers, etc. Therefore, location-based crisis management endorses a geospatial modeling strategy approach for major hazard data management in a smart city. Hence, spatial data remains always at the center of risk management processes. However, smart and resilient cities still strive to solve the imparity between the huge amounts of geospatial data generated mostly in real time in particular geographic user content contributions also known as Volunteered Geographic Information (VGI) and the delayed decision-making. In this paper, we reviewed major studies using VGI in big spatiotemporal data analytics in supporting smart city resilience. Then, we propose a vision of big spatiotemporal data architecture perquisites leveraging big data technologies, VGI and deep learning techniques for smart hazard management.","","978-1-6654-0973-5","10.1109/SMARTTECH54121.2022.00035","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9842436","Smart city resilience;Big spatiotemporal data;VGI;IoT;streaming processing","Smart cities;Roads;Urban planning;Hazards;Spatial databases;Spatiotemporal phenomena;Geospatial analysis;Climate change","","1","","24","IEEE","4 Aug 2022","9-11 May 2022","9-11 May 2022","IEEE","IEEE Conferences"
"Seamless Decision-Making in the Big Data Era: A Modular Approach to Integrating IoT, Cloud Computing, and Data Lakes","M. Zemmouri; F. Z. Laalam; O. Kazar; Y. Himeur; A. Oulefki; C. Toumi; W. Mansoor; S. Attala","Artificial Intelligence and Information Technologies Laboratory, Faculty of New Information and Communication Technologies, Kasdi Merbah Ouargla University, Ouargla, Algeria; Artificial Intelligence and Information Technologies Laboratory, Faculty of New Information and Communication Technologies, Kasdi Merbah Ouargla University, Ouargla, Algeria; Department of Computer Science - LINFI Laboratory, Mohamed Khider University, Biskra, Algeria; College of Engineering and Information Technology, University of Dubai, Dubai, UAE; Department of Computer Science, University of Sharjah, Sharjah, United Arab Emirates; Artificial Intelligence and Information Technologies Laboratory, Faculty of New Information and Communication Technologies, Kasdi Merbah Ouargla University, Ouargla, Algeria; College of Engineering and Information Technology, University of Dubai, Dubai, UAE; College of Engineering and Information Technology, University of Dubai, Dubai, UAE","2023 International Conference on Electrical, Communication and Computer Engineering (ICECCE)","27 Feb 2024","2023","","","1","6","The integration of big data with cutting-edge technologies like IoT and Cloud Computing has profoundly influenced various aspects of modern life, including everyday service processes. To facilitate data-driven decision-making, big data analytics—focused on identifying patterns, trends, and correlations in large data sets—is indispensable. While traditional statistical techniques are useful, new tools and infrastructures such as Hadoop, Spark, and NoSQL are essential to tackle big data challenges. However, modifying the existing environment can be impractical, especially in production settings, due to the need for significant investment and specialized expertise. This article presents a novel computational paradigm that adds a decision-making layer atop existing systems for data analysis, eliminating the need to alter the environment. The approach treats the current information system as a data lake and introduces a new data recovery layer through web services, drawing inspiration from big data technologies like MapReduce. This system offers the advantage of being modular, reusable, and universally compatible, making it an independent decisional framework that can work with any information system or data source.","","979-8-3503-6969-4","10.1109/ICECCE61019.2023.10442390","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10442390","Big Data;Data Analysis;Data Science;Paradigm;Design Pattern","Cloud computing;Web services;Decision making;Big Data applications;Time factors;Task analysis;Information systems","","","","31","IEEE","27 Feb 2024","30-31 Dec. 2023","30-31 Dec. 2023","IEEE","IEEE Conferences"
"Participatory AI: Reducing AI Bias and Developing Socially Responsible AI in Smart Cities","G. Falco","Cyber Policy Center, Stanford University, Stanford, USA",2019 IEEE International Conference on Computational Science and Engineering (CSE) and IEEE International Conference on Embedded and Ubiquitous Computing (EUC),"5 Dec 2019","2019","","","154","158","As smart cities evolve, artificial intelligence (AI) will increasingly be used to manage decisions for how cities operate. For everything from incarceration sentencing, city pension appropriation, surveillance and infrastructure management, AI will play a role. The author argues that implementing AI for a smart city should be decided similarly to how cities decide on major infrastructural planning projects. For both, there are social and ethical implications of deployment. A protocol is proposed for smart city AI so that AI can be seen as an ethical and trustworthy city asset rather than an adversary fraught with controversy and bias. This is achieved through participatory AI - the marriage of a fully transparent data architecture, such as the blockchain, and the urban planning practice of participatory planning. The diversity of opinions that participatory AI affords enables cities to facilitate socially responsible AI outcomes.","","978-1-7281-1664-8","10.1109/CSE/EUC.2019.00038","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8919542","Responsible AI, AI Bias, Participatory Planning, Blockchain, Smart Cities","Artificial intelligence;Planning;Smart cities;Surveillance;Autonomous agents;Decision making","","18","","18","IEEE","5 Dec 2019","1-3 Aug. 2019","1-3 Aug. 2019","IEEE","IEEE Conferences"
"AI-Powered Data Governance Models for Automated Compliance in Big Data Architectures","E. Sumalatha; B. K. Gudepu; S. Yadav","AuditSubbaraoVamanan &Co, Hyderabad, Telangana; Department of Information Technology, Developer 4, Systems Software at Kemper, USA; Shri Krishan Institute of Engineering and Technology, Kurukshetra University, Kurukshetra, India",2025 International Conference on Recent Innovation in Science Engineering and Technology (ICRISET),"28 Nov 2025","2025","","","1","6","The following paper presents a discussion of developing AI-Powered Data Governance Models of Automated Compliance in Big Data Architectures through Hybrid AI Models with Reinforcement Learning (RL) to be able to adapt in real-time. Taking advantage of the IBM Watson OpenScale, the study suggests a dynamic approach to best deal with the increased risks encountered in large-scale and complex data environments related to data governance and automation of data compliance. This hybrid AI model is also an integration of unsupervised and supervised learning that will allow the system to evolve along with the change of the regulations and streamline these processes of compliance with no manual work. The reinforcement learning constantly updates the model and therefore the compliance measures are always up to date with the regulations that keep changing. IBM Watson OpenScale improves the level of transparency in a system with the help of explainable AI, which enables trust and responsibility in the decision-making process. Compared to the existing solutions, the proposed idea shows considerable scalability gains, processing performance, and near-real-time adaptation, which makes it a fit possible solution to industries, where data compliance is essential, including finance, healthcare, and IoT.","","979-8-3315-5833-8","10.1109/ICRISET64803.2025.11252324","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11252324","AI-powered data governance;automated compliance;hybrid AI models;reinforcement learning;real-time adaptation;IBM Watson OpenScale;big data architectures","Industries;Adaptation models;Biological system modeling;Reinforcement learning;Computer architecture;Big Data;Data models;Real-time systems;Regulation;Data governance","","","","16","IEEE","28 Nov 2025","1-2 Aug. 2025","1-2 Aug. 2025","IEEE","IEEE Conferences"
"Ontology for Structuring a Digital Databases for Decision Making in Grain Production","R. A. Neves; P. E. Cruvinel","Federal Institute of São Paulo, São João da Boa Vista, SP, Brazil; Post-Graduation Program in Computer Science - Federal University of São Carlos, SP, Brazil",2021 IEEE 15th International Conference on Semantic Computing (ICSC),"3 Mar 2021","2021","","","386","392","This paper presents an ontology for the structuring of digital databases with the objective of acting in a cloud environment and meeting big data sources in the agricultural context of grain production. Its conception is structured in three stages: the first stage presents an ontological architecture aimed at public and private cloud environments, the second stage deals with a semantic model at process level, and a pseudocode for ontological application is elaborated in the third stage, considering the technologies applied to the cloud. This work combines advanced features to support decision making from Data Lake storage solutions, semantic treatment of big data, as well as the presentation of strategies based on machine learning and data quality analysis to obtain data and metadata organized for application in a decision model. The configuration of the ontology presented meets the diversity of big data projects in the grain production context, the characteristics of which are based on interoperability in the use of heterogeneous data and its integration, elasticity of computational resources, and high availability of cloud access.","2325-6516","978-1-7281-8899-7","10.1109/ICSC50631.2021.00071","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9364425","Ontology;Agriculture;Digital Database;Cloud Computing;Big Data;Decision Making","Cloud computing;Databases;Semantics;Decision making;Production;Ontologies;Big Data","","1","","33","IEEE","3 Mar 2021","27-29 Jan. 2021","27-29 Jan. 2021","IEEE","IEEE Conferences"
"A Big Data Architecture for Digital Twin Creation of Railway Signals Based on Synthetic Data","G. Salierno; L. Leonardi; G. Cabri","Department of Engineering “Enzo Ferrari,”, University of Modena and Reggio Emilia, Modena, Italy; Department of Engineering “Enzo Ferrari,”, University of Modena and Reggio Emilia, Modena, Italy; Department of Physics, Informatics and Mathematics, University of Modena and Reggio Emilia, Modena, Italy",IEEE Open Journal of Intelligent Transportation Systems,"18 Jul 2024","2024","5","","342","359","Industry 5.0 has introduced new possibilities for defining key features of the factories of the future. This trend has transformed traditional industrial production by exploiting Digital Twin (DT) models as virtual representations of physical manufacturing assets. In the railway industry, Digital Twin models offer significant benefits by enabling anticipation of developments in rail systems and subsystems, providing insight into the future performance of physical assets, and allowing testing and prototyping solutions prior to implementation. This paper presents our approach for creating a Digital Twin model in the railway domain. We particularly emphasize the critical role of Big Data in supporting decision-making for railway companies and the importance of data in creating virtual representations of physical objects in railway systems. Our results show that the Digital Twin model of railway switch points, based on synthetic data, accurately represents the behavior of physical railway switches in terms of data points.","2687-7813","","10.1109/OJITS.2024.3412820","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10554659","Big data;digital twin;machine learning;synthetic data;railway industry;artificial intelligence","Rail transportation;Switches;Digital twins;Big Data;Data models;Computer architecture;Synthetic data;Machine learning;Artificial intelligence;Computer architecture","","10","","30","CCBY","11 Jun 2024","2024","","IEEE","IEEE Journals"
"6G Enabled Smart Environments and Sustainable Cities: an Intelligent Big Data Architecture","E. M. Ouafiq; R. Saadane; A. Chehri; M. Wahbi","SIRC/LaGeS-EHTP, EHTP Km 7 Route, El Jadida, Morocco; SIRC/LaGeS-EHTP, EHTP Km 7 Route, El Jadida, Morocco; University of Quebec in Chicoutimi, Chicoutimi, QC, Canada; SIRC/LaGeS-EHTP, EHTP Km 7 Route, El Jadida, Morocco",2022 IEEE 95th Vehicular Technology Conference: (VTC2022-Spring),"25 Aug 2022","2022","","","1","5","Nowadays, there is an important need for fault-tolerant and energy-efficient self-organization systems, especially within smart cities. Internet of Things (IoT) proved capable of observing and examining the environment, generating & processing data. IoT is now applicable to almost every industry, including transportation and logistics, utilities, agriculture, smart cities, and more. In these industries, various types of meters, sensors, and trackers are used to constantly monitor activities, automate processes and optimize tasks. With the help of big data analytics, they can drive decision-making systems based on observations. As a result, the cities-management challenges are growing. The smart cities requirements are increasing to remedy the challenges, which requires a self-organized network composed of a sizeable number of nodes distributed across an area of interest. The traditional communication systems show limitations, especially when dealing with massive data rates, latency, the explosive growth of vehicular communication, and dynamic mobility. In this study, we explore a way to leverage the capabilities of wireless communication and big data analytics in favor of Smart Cities.","2577-2465","978-1-6654-8243-1","10.1109/VTC2022-Spring54318.2022.9860772","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9860772","Big Data;Data Science;Smart City;Smart Farming;Wireless Network;5G;6G","Temperature sensors;Temperature measurement;Wireless sensor networks;Smart cities;Big Data;Agriculture;Internet of Things","","9","","18","IEEE","25 Aug 2022","19-22 June 2022","19-22 June 2022","IEEE","IEEE Conferences"
"Model for Semantic Base Structuring of Digital Data to Support Agricultural Management","R. A. Neves; P. E. Cruvinel","Embrapa Instrumentation S??o Carlos, SP, Brazil; Embrapa Instrumentation S??o Carlos, SP, Brazil",2020 IEEE 14th International Conference on Semantic Computing (ICSC),"12 Mar 2020","2020","","","337","340","This article presents a semantic model for structuring digital databases to function in a cloud environment and connect to data sources originating from Big Data. The work examines the process of receiving structured, semi-structured and unstructured data for use in agricultural risk management. It is conceived as an architecture that combines Data Mart, Data Warehouse (NoSQL), and Data Lake resources to support decision making, through knowledge discovery and applies algorithms for data mining by machine learning resources. The configuration presented addresses scenarios involving agricultural data, obtained from sensors operating in multiple modes.","2325-6516","978-1-7281-6332-1","10.1109/ICSC.2020.00067","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9031490","semantic model, agricultural management, cloud, structuring digital databases","Semantics;Databases;Unified modeling language;Data models;Big Data;Data mining;Computer architecture","","4","","16","IEEE","12 Mar 2020","3-5 Feb. 2020","3-5 Feb. 2020","IEEE","IEEE Conferences"
"AI-optimized data Lakes for Real-Time Big Data Management and Autonomous Query Optimization","G. Ramesh; N. V. Sivareddy; L. H. Jasim; P. Murugeswari; B. Kumaraswamy; M. L","Department of CSE, Gokaraju Rangaraju Institute of Engineering and Technology, Hyderabad, Telangana, India; Department of Computer Science and Engineering, CMR Institute of Technology, Hyderabad; Department of Computers Techniques Engineering, College of Technical Engineering, The Islamic University, Najaf, Iraq, Al Diwaniyah, Iraq; Department of Electrical Communication Engineering, Sethu Institute of Technology, Pulloor, Kariapatti, Tamil Nadu, India; Department of CS & IT, Kalinga University, Raipur, India; Department of Mathematics, Saveetha Institute of Medical and Technical Sciences, Chennai, Tamilnadu, India",2025 International Conference on Metaverse and Current Trends in Computing (ICMCTC),"17 Oct 2025","2025","","","1","5","Due to the massive explosion of big data, efficient data lakes with ‘real-time’ data management and ‘autonomous’ query optimization have become inevitable. One of the problems attached to traditional data lakes is the difficulty of retrieving data, which is slow to query, inefficiently, and with high complexities of schema evolution the ability of the data lake to optimize workloads dynamically. To overcome these problems, the work presented in this paper brings forward the concept of an AI-optimized data lake framework that exploits machine learning and deep learning for intelligent data ingestion, adaptive indexing as well as self-optimizing query execution. The system is proposed to incorporate hierarchical storage management with AI-driven, self-studying indexing mechanisms, and reinforcement learning-aided query optimization to improve data retrieval efficiency. Furthermore, through an integrated AI-powered anomaly detection system, data processing is made robust and reliable in real time. On top of that the framework also involves autonomous governance and security that can use explainable AI for compliance auditing and a dynamic role-based access control (RBAC). Experimental evaluations show that, with up to a 90% time saving, and with real-time decision-making capabilities, it improves over both aspects in a variety of data workloads. This research brings forth the integration of AI-based optimizations for the development of a broad and flexible framework for intelligently and scaleably building large data lake architectures, thus becoming the future-ready solution for any big data ecosystem within healthcare, financial, or IoT-based smart systems.","","979-8-3315-3821-7","10.1109/ICMCTC62214.2025.11196397","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11196397","Role-based access control;AI-driven;Healthcare;Hadoop Distributed File System","Access control;Data ingestion;Accuracy;Query processing;Storage management;Medical services;Big Data applications;Real-time systems;Anomaly detection;Indexing","","","","14","IEEE","17 Oct 2025","10-11 April 2025","10-11 April 2025","IEEE","IEEE Conferences"
"Machine Learning Techniques for Enhancing Maritime Surveillance Based on GMTI Radar and AIS","K. Dästner; B. von Haßler zu Roseneckh-Köhler; F. Opitz; M. Rottmaier; E. Schmid","AIRBUS, Wörthstraße 85, Ulm, Germany; AIRBUS, Wörthstraße 85, Ulm, 89077, Germany; AIRBUS, Wörthstraße 85, Ulm, Germany; AIRBUS, Wörthstraße 85, Ulm, Germany; AIRBUS, Wörthstraße 85, Ulm, Germany",2018 19th International Radar Symposium (IRS),"30 Aug 2018","2018","","","1","10","Classical maritime surveillance systems are enhanced with disruptive elements comingf om big data and machine learning. Available receiver networks deliver a huge amount of worldwide maritime traffc data. The information includes the position as well as signifcant attributes of all vessels, which are equipped with AIS. The processing of this data lake with modern machine learning and big data techniques offer improved decision support for the user. This is especially the case, when AIS is not available and only sensor information, e.g., GMTI is gathered. New design concepts – e.g. the lambda architecture offer the modular integration of these new assets within existing surveillance systems.","2155-5753","978-3-7369-9545-1","10.23919/IRS.2018.8447961","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8447961","","Marine vehicles;Surveillance;Machine learning;Clustering algorithms;Big Data;Radar","","12","","20","","30 Aug 2018","20-22 June 2018","20-22 June 2018","IEEE","IEEE Conferences"
"8 Smart grid–based big data analytics using machine learning and artificial intelligence: a survey","S. Koshy; S. Rahul; R. Sunitha; E. P. Cheriyan",NA; NA; NA; NA,Artificial Intelligence and Internet of Things for Renewable Energy Systems,"","2022","","","241","278","Exhilarating developments in the renewable energy generation portfolio and the widespread introduction of microgrids have contributed to significant reforms in the existing power grid’s power flow patterns. Power grids around the world have upgraded to smart grid (SG) by introducing advanced monitoring technologies such as Advanced Metering Infrastructure (AMI), smart meters and Phasor Measurement Units (PMUs), which collect high-resolution electrical measurements across the system. This has brought in a massive amount of data, termed big data, that needs to be efficiently processed to derive valuable insights. Specifically, technical sophistication, security, and integration of datasets are the main concerns that need to be tackled to transform the massive dataset into useful insights. This chapter surveys big data analytics (BDA) and its related benefits, challenges, and advancements in SG’s perspective. BDA in combination with visualization tools, help in the predictive decision-making process in the SG. Thus, data analytics play a significant part in the efficient monitoring of the SG. Powered with the integration of information and communication technologies, an information layer has been introduced to the traditional power systems to collect, store, and process data from smart meters and sensor implementations. Big data architecture involves data aggregation, storing, and analytics, which integrates the SG’s need for a range of frameworks with outstanding computational skills to respond to the customer’s needs. Characterization of big data, SGs, and massive volumes of data processing is first addressed as a preface to demonstrate the motivation and possible benefits of integrating advanced data mining in smart grids. Specific principles and standard data analytics techniques for general concerns are also discussed. The chapter’s key section discusses the advanced uses of various data analytics in SG, leveraging machine learning (ML) and artificial intelligence (AI). SG is benefited from the inherent capacity of ML to generalize, delivering reliable and quick power flow predictions from dispersed measurement units, with superior computing performance and interoperability. The chapter explores numerous literary works that utilize various ML methods to enhance SG activity and management. We will present big data analytics and cloud infrastructure in this chapter and address their importance to SG. Specifically, we would concentrate on relevant computational concerns and solutions linked to SG cyber-physical protection and safety.","","9783110714159","","","https://ieeexplore.ieee.org/xpl/ebooks/bookPdfWithBanner.jsp?fileName=10789589.pdf&bkn=10783464&pdfType=chapter","","Big Data;Power system reliability;Monitoring;Renewable energy sources;Real-time systems;Electrical engineering;Telecommunication network reliability;Smart grids;Power system stability;Load flow","","","","","","16 Jan 2025","","","De Gruyter","De Gruyter eBook Chapters"
"Omnichannel Retail Analytics: A Scalable Big Data Architecture Using Data Vault 2.0 and Apache Spark for Retail Intelligence","U. Kumar; D. Krishnamoorthy; R. Ghadiyaram",NA; NA; NA,2025 IEEE Conference on Cloud and Big Data Computing (CBDCom),"23 Jan 2026","2025","","","207","212","Retailers often struggle to integrate data from disparate sources such as their eCommerce platforms, physical stores, and inventory systems. This fragmentation hampers timely decision-making, creates inconsistent customer experiences, and complicates regulatory compliance. To address these challenges, this paper proposes a scalable, intelligent data warehousing architecture for retail applications utilizing Data Vault 2.0 in conjunction with Apache Spark. This innovative framework facilitates the aggregation, management, and analysis of omnichannel data, ensuring flexibility, traceability, and scalability. A synthetic simulation, based on representative retail data, validates the architecture's performance and adaptability. The integration of Data Vault 2.0 and Apache Spark provides a powerful solution for managing and analyzing retail data, empowering retailers to derive rapid insights and respond swiftly to market dynamics.","","979-8-3315-9094-9","10.1109/CBDCom68404.2025.00036","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11344184","Data Vault 2.0;Apache Spark;Data Warehousing;eCommerce;Retail;POS;ETL;Omnichannel;Big Data;Intelligent Systems;Retail Analytics","Scalability;Warehousing;Decision making;Cluster computing;Computer architecture;Big Data;Electronic commerce;Intelligent systems","","","","16","IEEE","23 Jan 2026","21-24 Oct. 2025","21-24 Oct. 2025","IEEE","IEEE Conferences"
